full_text,clean_text,sentiment,confidence,label_final
@excclsior Wkwkwk sesekali boleh #KaburAjaDulu (liburan) biar ga penat. Makin sibuk dan susah cuti ya tapi kamu?,wkwkwk sesekali boleh kaburajadulu liburan biar ga penat makin sibuk dan susah cuti iya tapi kamu,netral,65.47,netral
Hidup cuma sekali dan aku terlahir sebagai warga negara indonesia. #KaburAjaDulu,hidup cuma sekali dan aku terlahir sebagai warga negara indonesia kaburajadulu,positif,65.47,positif
@noellenih mau join #KaburAjaDulu jadinyaa ,mau join kaburajadulu jadinyaa,netral,65.47,netral
Udah bener... Gerakan #kaburajadulu didukung pemerintah sesuai keinginan kalian,sudah benar gerakan kaburajadulu didukung pemerintah sesuai keinginan kalian,positif,65.48,positif
"rakyat indo, bersiaplah😈😈",rakyat indo bersiaplah,positif,65.49,positif
gw lebih suka kerja di luar negri dr pd di Indonesia karna ya terjamin gajinya beda sama Indonesia gaji ga terjamin malah ngabisin tenaga sama duit doang 😂😂😂😂😂,saya lebih suka kerja di luar negri dr pada di indonesia karena iya terjamin gajinya beda sama indonesia gaji ga terjamin bahkan ngabisin tenaga sama duit doang,positif,65.49,positif
kasih tauu ci,kasih tauu ci,netral,65.5,netral
trend' bisa diteruskn smpe 2027 nggk😭??,trend bisa diteruskn smpe nggk,negatif,65.51,negatif
ke luar negeri aja gak si,ke luar negeri saja gak si,netral,65.51,netral
si bahlil aja suruh pindah ke pulau socotra 😂,si bahlil saja suruh pindah ke pulau socotra,negatif,65.52,negatif
"banyakin belajar bahasa Jepang kalo mau magang ke Jepang, saran ku si ke Jepang bg",banyakin belajar bahasa jepang kalau mau magang ke jepang saran ku si ke jepang abang,positif,65.53,positif
masih sekolah:),masih sekolah,negatif,65.55,negatif
Gaji besar resiko juga besar,gaji besar resiko juga besar,positif,65.55,positif
@Fiiyuu LO HARUS IKUTT,kamu harus ikutt,negatif,65.55,negatif
bnr bgt lagii,bnr banget lagii,positif,65.56,positif
manifesting this year me,manifesting this year me,positif,65.58,positif
"gue udh 5 taun di korea alhamdulillah kebeli tanah , sama bangun rumah ...",saya udh tahun di korea alhamdulillah kebeli tanah sama bangun rumah,positif,65.59,positif
sholawatin aja dlu🥰🥰🥰,sholawatin saja dulu,netral,65.59,netral
@_ranituran presiden dari #kaburajadulu,presiden dari kaburajadulu,netral,65.6,netral
fakta nya mmg bgt..S1 dn pengalaman itu udh ga dipake lg klo ga ada org dalam..trs jg ada batasan umurnya..,fakta nya mmg banget s dn pengalaman itu udh ga dipake lagi kalau ga ada org dalam terus juga ada batasan umurnya,negatif,65.61,negatif
Dan aku yang kabur ke malysia😊,dan aku yang kabur ke malysia,netral,65.62,netral
iy deh gw doain,iy deh saya doain,positif,65.63,positif
kenapa lahir indonesia yaallah,kenapa lahir indonesia yaallah,positif,65.64,positif
"teruslah pura"" bahagia bro",teruslah pura bahagia saudara laki-laki,negatif,65.65,negatif
Buat yang mau #KaburAjaDulu,buat yang mau kaburajadulu,netral,65.67,netral
"pengennn biar bisa ke shanghai,xinjiang,beijing,trss kuliah di shanghai university behhhh",pengennn biar bisa ke shanghai xinjiang beijing trss kuliah di shanghai university behhhh,positif,65.67,positif
Insya Allah gua nyusul ke sana bg,insya allah saya nyusul ke sana abang,positif,65.68,positif
@JAEYUNsaja @GwimaMYSTERY Positif thinking mungkin mau praktekin #kaburajadulu sih bang.. ,positif thinking mungkin mau praktekin kaburajadulu sih bang,positif,65.68,positif
Intinya harus dikawal. Itu inti dari thread Pak Anies. Ga menyatakan setuju/tidak pro/kontra. Beliau masih ada keyakinan dalam hal ini meski banyak yg sudah tidak percaya pada TNI/pemerintah.,intinya harus dikawal itu inti dari thread pak anies ga menyatakan setuju tidak profesional kontra beliau masih ada keyakinan dalam hal ini meski banyak yang sudah tidak percaya pada tni pemerintah,negatif,65.69,negatif
@daniellozkyy Berdasarkan analisis twitmu kepribadianmu tampak resilient tapi lelah menghadapi bipolar diskriminasi kerja dan frustrasi romantis. Kamu outspoken tentang identitas gay doyan cowok Virgo yang mengayomi foodie (sate kambing kopi) dan ambisius kabur ke luar negeri via S2.,berdasarkan analisis twitmu kepribadianmu tampak resilient tapi lelah menghadapi bipolar diskriminasi kerja dan frustrasi romantis kamu outspoken tentang identitas gay doyan cowok virgo yang mengayomi foodie sate kambing kopi dan ambisius kabur ke luar negeri via s,negatif,65.69,negatif
@kemenhub151 Kalo gue ikutin kata emak gue yg bilang beli tiket pesawat setelah terima gaji aja heeew gaa dapat tiket dah gue. Untung belinya di awal bulan. Ga percaya lagi dah sm pemerintah. Liat tuh ga ada tiket lagii,kalau saya ikutin kata emak saya yang bilang beli tiket pesawat setelah terima gaji saja heeew gaa dapat tiket deh saya untung belinya di awal bulan ga percaya lagi deh sm pemerintah lihat tuh ga ada tiket lagii,negatif,65.69,negatif
nah bner bgt,nah bner banget,positif,65.74,positif
@minase_nayuki @icblues kalau liat berita² gini kayak nya pingin #kaburajadulu ke Selandia Baru ,kalau lihat berita² gini kayak nya pingin kaburajadulu ke selandia baru,negatif,65.75,negatif
Hai german buddy! 🇩🇪 Mau belajar bahasa jerman 700k/level dan bisa dicicil? bareng Hello Leute aja! Di kami tersedia kelas A1 - B1 dan benefit lain nya loh jam kelas bisa menyesuaikan murid juga For more info : https://t.co/T8lfiIVC8e ya #kaburajadulu #zonauang #zonajajan,hai german buddy mau belajar bahasa jerman ke level dan bisa dicicil bareng hello leute saja di kami tersedia kelas a b dan benefit lain nya loh jam kelas bisa menyesuaikan murid juga for more informasi iya kaburajadulu zonauang zonajajan,netral,65.77,netral
ikut pls ikuttt,ikut pls ikuttt,netral,65.77,netral
heyy heyyy😂,heyy heyyy,negatif,65.78,negatif
Balik lagi ke #lokercot edisi #kaburajadulu bareng akuh Kali ini ada loker baru dari Jepang yg butuh pengalaman domain spesifik di #softwareengineering yg bisa kalian coba. Langsung cekidot aja yah! @hrdbacot @ezash @primawansatrio @myassirullah @ditoks @ecommurz https://t.co/GqgFE8nkZ0,balik lagi ke lokercot edisi kaburajadulu bareng akuh kali ini ada loker baru dari jepang yang butuh pengalaman domain spesifik di softwareengineering yang bisa kalian coba langsung coba lihat saja yah,netral,65.81,netral
"kerja di luar negri ngumpulin uang banyak"" habis itu investasi buka usaha di Indonesia🗿",kerja di luar negri ngumpulin uang banyak habis itu investasi buka usaha di indonesia,netral,65.81,netral
"yg pindah keluar negri nasibnya bagus semoga selamanya bagus, tapi bagi yg pindah keluar negri nasibnya ga bagus, semoga ada jalan buat bagus",yang pindah keluar negri nasibnya bagus semoga selamanya bagus tapi bagi yang pindah keluar negri nasibnya ga bagus semoga ada jalan buat bagus,negatif,65.81,negatif
"Generasi emas,tapi negara lain sudah pada diamond,platinum, netherite,dll😕",generasi emas tapi negara lain sudah pada diamond platinum netherite dan lain-lain,negatif,65.81,negatif
Pemerintah lebih percaya hal yang dibangun ketika owner mobil memiliki uang lebih (Norwegian Goverment Pension Fund / ADIA) ga salah kalau beli voltage stabilizer. Kalau mobil kalian suzuki baleno yang ball jointnya pecah racksteer oblak thermostat mati water pump jebol -c,pemerintah lebih percaya hal yang dibangun ketika owner mobil memiliki uang lebih norwegian goverment pension fund adia ga salah kalau beli voltage stabilizer kalau mobil kalian suzuki baleno yang ball jointnya pecah racksteer oblak thermostat mati water pump jebol c,negatif,65.82,negatif
SIDEHUSTLE UNTUK MEMBIAYAI #KaburajaDulu menyusil @isnolongerhere ,sidehustle untuk membiayai kaburajadulu menyusil,negatif,65.82,negatif
wibu mimpi vt😂🙏 dipikir kuliah diluar modal pinter mtk & ipa😂 bahasanya jyga wajib dek,wibu mimpi vt dipikir kuliah diluar modal pinter mtk ipa bahasanya jyga wajib adik,negatif,65.82,negatif
@worksfess temen kakaku lulusan dari univ dubai jurusan arsitektur dia malah balik ke indo terus ngeluh disini cari kerja susah akhirnya mau balik ke dubai lagi kata aing ma juga udah bener di luar negeri malah balik kesini lagi anjjj,teman kakaku lulusan dari univ dubai jurusan arsitektur dia bahkan balik ke indo terus ngeluh disini cari kerja susah akhirnya mau balik ke dubai lagi kata saya ma juga sudah benar di luar negeri bahkan balik kesini lagi anjjj,negatif,65.83,negatif
gas bro,gas saudara laki-laki,netral,65.85,netral
Keberhasilan ini merupakan wujud nyata kehadiran negara bagi WNI bermasalah di luar negeri. KBRI Yangon mengapresiasi dukungan otoritas Myanmar serta kerja sama erat dengan Dit. PWNI Kemlu RI dan KBRI Bangkok sehingga proses pemulangan dapat berjalan lancar.,keberhasilan ini merupakan wujud nyata kehadiran negara bagi wni bermasalah di luar negeri kbri yangon mengapresiasi dukungan otoritas myanmar serta kerja sama erat dengan dit pwni kemlu ri dan kbri bangkok sehingga proses pemulangan dapat berjalan lancar,positif,65.86,positif
"Iya bener kata dia, tapi aku disini d hotel dan mostly pake english, ada yg gabisa pake english juga sih",iya benar kata dia tapi aku disini di hotel dan mostly pakai english ada yang gabisa pakai english juga sih,negatif,65.92,negatif
@worksfess di kantor gue gini nder mereka nyediawin beasiswa (bantuan biaya pendidikan) buat jenjang S2 baik di dalam atau di luar negeri. di kantor gue syaratnta IPK nya di atas 3 5 saat S1 pernah jadi karyawan terbaik 3x selama masa kerja. sisanya urusan administrasi,di kantor saya gini nder mereka nyediawin beasiswa bantuan biaya pendidikan buat jenjang s baik di dalam atau di luar negeri di kantor saya syaratnta ipk nya di atas saat s pernah jadi karyawan terbaik x selama masa kerja sisanya urusan administrasi,netral,65.93,netral
please pengen punya pasangan dari negara lain biar bisa #kaburajadulu,please pengen punya pasangan dari negara lain biar bisa kaburajadulu,negatif,65.93,negatif
@itsquaileggs Untung ga daftar CPNS. Gapernah percaya sama yang namanya pemerintah. Apalagi setelah mulyono CS.,untung ga daftar cpns gapernah percaya sama yang namanya pemerintah apalagi setelah mulyono cs,positif,65.93,positif
Sri Sultan Hamengkubuwono X mendatangi masa aksi demonstrasi yang adalah raja Jawa Kerajaan. Sedangkan anggota DPR malah #KaburAjaDulu yang katanya demokrasi. Apakah kita lebih cocok dengan sistem kerajaan agar falsafah Jawa diterapkan untuk keadilan sosial bagi seluruh rakyat,sri sultan hamengkubuwono x mendatangi masa aksi demonstrasi yang adalah raja jawa kerajaan sedangkan anggota dpr bahkan kaburajadulu yang katanya demokrasi apakah kita lebih cocok dengan sistem kerajaan agar falsafah jawa diterapkan untuk keadilan sosial bagi seluruh rakyat,negatif,65.93,negatif
yokk semangat kak kita cari diluar😹🔥,yokk semangat kak kita cari diluar,negatif,65.94,negatif
Gw kl ada kesempatan dan tawaran yg menarik gw juga mau pindah keluar negri #kaburajadulu,saya kalau ada kesempatan dan tawaran yang menarik saya juga mau pindah keluar negri kaburajadulu,netral,65.94,netral
"dorg lari ada dokumen lengkap, so tkpe la. dorg nk merantau jgk mcm korg merantau luar negara",dorg lari ada dokumen lengkap so tkpe lah dorg nk merantau jgk mcm korg merantau luar negara,negatif,65.94,negatif
Tapi karena aku dapet pengalaman kurang baik jadilah.... Gak diizinkan lagi untuk kerja di luar negeri. Pengen ke Jepang atau Korea atau malah ke German? Waktu itu ada yang ajakin wk... Tapi gak yakin orang nya bisa kuat di liar negeri mengingat pernah punya pengalaman,tapi karena aku dapat pengalaman kurang baik jadilah gak diizinkan lagi untuk kerja di luar negeri pengen ke jepang atau korea atau bahkan ke german waktu itu ada yang ajakin wk tapi gak yakin orang nya bisa kuat di liar negeri mengingat pernah punya pengalaman,positif,65.96,positif
hohoho,hohoho,negatif,65.98,negatif
Rekomendasi warnet di sekitaran Kota Tangerang/Jakarta Barat yang internet high speed untuk war WHV Australia dong! #whv #sduwhv #KaburAjaDulu,rekomendasi warnet di sekitaran kota tangerang jakarta barat yang internet high speed untuk war whv australia dong whv sduwhv kaburajadulu,netral,65.99,netral
#NegaraMundur,negaramundur,negatif,66.04,negatif
Felt this mama pernah bilang boleh kuliah di luar negeri mama masih sanggup. Tp aku tau pasti mama bakal kerja 1000x lebih dari biasanya. And yap i choosed to stay here,felt this mama pernah bilang boleh kuliah di luar negeri mama masih sanggup tapi aku tahu pasti mama bakal kerja x lebih dari biasanya and iya i choosed to stay here,positif,66.04,positif
Negara kalo rakyatnya udah ga percaya sama pemerintah sipil biasanya minta tolong dengan militer. Bagaimana ini kita terapkan di MU ambil pelatih dari Special Air Service,negara kalau rakyatnya sudah ga percaya sama pemerintah sipil biasanya minta tolong dengan militer bagaimana ini kita terapkan di mu ambil pelatih dari special air service,negatif,66.05,negatif
persyaratan nya harus bisa menguasai seluruh element di bumi😭,persyaratan nya harus bisa menguasai seluruh element di bumi,netral,66.05,netral
"gen z mkin di tantang, makin di gas lah🤣",gen z mkin di tantang makin di gas lah,negatif,66.05,negatif
Ketua DPR RI @puanmaharani_ri : ..dibalik setiap kata ada pesan dibalik setiap pesan ada keresahan dan dibalik keresahan ada harapan.. __ #Demokrasi #KaburAjaDulu #IndonesiaGelap #NegaraKonoha #BenderaOnePiece https://t.co/fg6nX3o1eu,ketua dpr ri dibalik setiap kata ada pesan dibalik setiap pesan ada keresahan dan dibalik keresahan ada harapan __ demokrasi kaburajadulu indonesiagelap negarakonoha benderaonepiece,netral,66.06,netral
Asli gw kalo punya duid mending pindah,asli saya kalau punya duid lebih baik pindah,netral,66.06,netral
"ibu ku aja dapet fasilitas yang lengkap kayak apartemen, uang makan, kesehatan, dll, nanti kalo aku udah selesai sekolah aku mau ikut Ibu ku bikin trend
#kaburajadulu",ibu ku saja dapat fasilitas yang lengkap kayak apartemen uang makan kesehatan dan lain-lain nanti kalau aku sudah selesai sekolah aku mau ikut ibu ku bikin trend kaburajadulu,negatif,66.09,negatif
"memang rumput tetangga itu selalu terlihat lebih hijau ,,,tp sebenernya sama ja kok,,,,yg di Malaysia jg sering kan yg muji2 indo,,",memang rumput tetangga itu selalu terlihat lebih hijau tapi sebenernya sama saja kok yang di malaysia juga sering kan yang muji indo,positif,66.09,positif
"bismillah semoga bisa nyusul, Aamiin",bismillah semoga bisa nyusul aamiin,positif,66.1,positif
ABIS GAJIAN SAATNYA INVEST IN YOURSELF! BISA DICICIL &amp; ECERAN! Siapin #KaburAjaDulu dengan mulai belajar IELTS! #zonauang #IELTS https://t.co/ow7ccX0IOE,habis gajian saatnya invest in yourself bisa dicicil amp eceran siapin kaburajadulu dengan mulai belajar ielts zonauang ielts,netral,66.13,netral
"me too,pray for me too all.",me too pray for me too all,positif,66.14,positif
ya hidup disana kan juga gak murah anyway dimana pun anda bekerja klo amda benar2x pubya skill yg baik dan prestasi yg baik gak akan kesulitan🙏🙏🙏🙏,iya hidup disana kan juga gak murah anyway dimana pun anda bekerja kalau amda benarx pubya skill yang baik dan prestasi yang baik gak akan kesulitan,positif,66.14,positif
Setelah 5 hari berlelah-lelah ria belajar bahasa jepang. Waktunya temen2 LPK Yoshimura healing bersama nih. Saksikan keseruannya ya.... #kaburajadulu #lpk #lpkjepang #magang #tokuteiginou #lokerterbaru #lokerjepang #fyp #viral #trend https://t.co/Gevbp2ZuSq,setelah hari berlelah lelah ria belajar bahasa jepang waktunya teman lpk yoshimura healing bersama ini saksikan keseruannya iya kaburajadulu lpk lpkjepang magang tokuteiginou lokerterbaru lokerjepang fyp viral trend,netral,66.15,netral
harus bisa rasengan menguasai elemen api air dan udara,harus bisa rasengan menguasai elemen api air dan udara,netral,66.16,netral
bro why are you writing in English it's not like they're going to under it😭🙏,saudara laki-laki why are you writing in english it s not like they reply going to under it,negatif,66.16,negatif
iya dong😁,iya dong,positif,66.19,positif
"pajak diluar negri 10%...
di indo skrg malah 13.5% bang...",pajak diluar negri di indo skrg bahkan bang,negatif,66.2,negatif
berarti kmu diganti kak?,berarti kmu diganti kak,negatif,66.2,negatif
@aartaglia Semoga Indonesia bisa lebih waras dan lebih adil biar kita gak perlu #KaburAjaDulu. Capek jg kalau rakyat selalu harus turun ke jalan buat didengar. Semoga yang di atas sadar kekuasaan itu soal tanggung jawab. Dan yang di bawah seperti kita semoga tetap kuat walau terus diuji. https://t.co/4ArFSPEmLI,semoga indonesia bisa lebih waras dan lebih adil biar kita gak perlu kaburajadulu capek juga kalau rakyat selalu harus turun ke jalan buat didengar semoga yang di atas sadar kekuasaan itu soal tanggung jawab dan yang di bawah seperti kita semoga tetap kuat walau terus diuji,positif,66.23,positif
"pgn ke malay gw asli
#kaburajadulu",pgn ke malay saya asli kaburajadulu,netral,66.23,netral
Masa gagal cuma gara-gara bahasa? Belajar dari sekarang yuk bareng Jepang Koey! Kelas basic-nya bisa kamu intip di link bio~ biar gak cuma paham ramen tapi juga paham seleksi dan bisa langsung pake hastag #KaburAjaDulu ,masa gagal cuma gara gara bahasa belajar dari sekarang yuk bareng jepang koey kelas basic nya bisa kamu intip di link bio biar gak cuma paham ramen tapi juga paham seleksi dan bisa langsung pakai hastag kaburajadulu,netral,66.24,netral
@rozzarilla Betul makanya banyak yang #kaburajadulu Semangat everyone jangan menyerah cari karir (tapi diluar negara jangan disini),betul makanya banyak yang kaburajadulu semangat everyone jangan menyerah cari karir tapi diluar negara jangan disini,negatif,66.24,negatif
@idextratime #kaburajadulu kebaca bgt woeyy,kaburajadulu kebaca banget woeyy,positif,66.24,positif
@tanyakanrl Kampus bagus dibilang jelek. Justru adanya UT ini membantu orang-orang yang kerja bisa tetep kuliah dengan jadwal yang sefleksibel mungkin. Bahkan ada yang kerja di luar negeri tapi kuliahnya di UT kok. Terlebih lagi sistem pembelajarannya mandiri. Ngga semua orang bisa menurutku,kampus bagus dibilang jelek justru adanya ut ini membantu orang orang yang kerja bisa tetep kuliah dengan jadwal yang sefleksibel mungkin bahkan ada yang kerja di luar negeri tapi kuliahnya di ut kok terlebih lagi sistem pembelajarannya mandiri tidak semua orang bisa menurutku,negatif,66.26,negatif
"kalau dokumen lengkap & rezeki dia kat Malaysia apa salah nya, please jaga attitude awak",kalau dokumen lengkap rezeki dia kat malaysia apa salah nya please jaga attitude saya,netral,66.29,netral
Cocokan hashtag #KaburAjaDulu Or #DuluAjaKabur ??????,cocokan hashtag kaburajadulu or duluajakabur,netral,66.31,netral
btul si emil udah mulai pake aku kamu aku kamu #menyesuaikan katanya :D. eh fun fact jio tuh ga terbiasa pake gue elu makanya suka ga konsisten. dari kecil dia ikut papa kerja pindah pindah kadang di luar negeri kadang di indo tapi bukan jakarta. biar gampang dia pake aku kamu.,btul si emil sudah mulai pakai aku kamu aku kamu menyesuaikan katanya di eh fun fact jio tuh ga terbiasa pakai saya kamu makanya suka ga konsisten dari kecil dia ikut papa kerja pindah pindah kadang di luar negeri kadang di indo tapi bukan jakarta biar gampang dia pakai aku kamu,negatif,66.31,negatif
@sourwis @ARSIPAJA Sudah saatnya kita #KaburAjaDulu dan jadi warganya princess noa,sudah saatnya kita kaburajadulu dan jadi warganya princess noa,negatif,66.32,negatif
*butuh,butuh,netral,66.32,netral
DOAIN GUA BENTAR LAGI NYUSUL BG!,doain saya sebentar lagi nyusul abang,positif,66.34,positif
Setuju sama kaburajadulu biar saingan gw berkurang disini😁,setuju sama kaburajadulu biar saingan saya berkurang disini,positif,66.34,positif
"mau ikut trendnya jg, tapi kasi aku duit",mau ikut trendnya juga tapi kasi aku duit,negatif,66.35,negatif
@tanyarlfes Di katain g bakal bisa jadi koki. Keliling dunia. Kerja d luar negeri. Karena ga punya org tua atau previlege. Nyet?? Gue skrg d hk balik indo buat wisuda trs blm kelar wisuda udh di kontrak di USA. Bye bitch,di katain g bakal bisa jadi koki keliling dunia kerja di luar negeri karena ga punya org tua atau previlege nyet saya skrg di hk balik indo buat wisuda terus belum kelar wisuda udh di kontrak di usa bye bitch,negatif,66.36,negatif
Mau ngonten makeup ihhh plz kasih motivasii Mau ngelivee ih tiap hari lah plz semangatin Mau nambah skill ih tp yg gratis semangatin plzz Mau ke luar negeri ih cari duwit dan belajar dulu laa Mau duwitt give me my money yeaaahh Mau kaya ih yaa kerja,mau ngonten makeup ihhh plz kasih motivasii mau ngelivee ih tiap hari lah plz semangatin mau nambah skill ih tapi yang gratis semangatin plzz mau ke luar negeri ih cari duwit dan belajar dulu laa mau duwitt give me my money yeaaahh mau kaya ih yaa kerja,positif,66.36,positif
"nasionalisme emang penting, tp urusan duit tetep lebih dari penting bahkan di atas penting 😁",nasionalisme emang penting tapi urusan duit tetep lebih dari penting bahkan di atas penting,negatif,66.36,negatif
"belajar bahasa butuh brp lama bang?, dan apa aja yang harus di pelajari biar bisa ke negera orang?",belajar bahasa butuh berapa lama bang dan apa saja yang harus di pelajari biar bisa ke negera orang,negatif,66.4,negatif
kerja ngumpulin duit lanjut kerja di jepang abis tu nikah ama cwe jepang😋,kerja ngumpulin duit lanjut kerja di jepang habis tu nikah sama cwe jepang,negatif,66.4,negatif
"Doain bang, tgl 15 feb gua berangkat ke jepang",doain bang tanggal feb saya berangkat ke jepang,positif,66.4,positif
yg dia fikirin aku harus bisa dpt pemasukan yg pasti untuk bekal masa tua misalnya kerja ikut pemerintah dn dpt pensiunan sedangkan ak calon pewaris utama keluarga yg kluargaku juga pengusaha. Senin Indonesian Gelap #KaburAjaDulu Yuki Kato,yang dia fikirin aku harus bisa dapat pemasukan yang pasti untuk bekal masa tua misalnya kerja ikut pemerintah dn dapat pensiunan sedangkan saya calon pewaris utama keluarga yang kluargaku juga pengusaha senin indonesian gelap kaburajadulu yuki kato,positif,66.43,positif
#TidurAjaDulu,tidurajadulu,negatif,66.43,negatif
Emang kebanyakan di luar negeri gada batas usia kerja. Contoh paling simple yang Gen Z semua tau Bunda Corla.,emang kebanyakan di luar negeri gada batas usia kerja contoh paling simple yang gen z semua tahu bunda corla,positif,66.44,positif
#kaburajadulu #indonesiagelap #indonesiacemas,kaburajadulu indonesiagelap indonesiacemas,negatif,66.44,negatif
"Jadi, dengan cara Anda sendiri, malah ngatain atau menyumpahin biar jadi perdagangan manusia. Parah sih, aslinya bisa ditanyain kenapa alasannya, tapi malah disumpahin. Ciri khas banget Indo-nya, bre. 😁",jadi dengan cara anda sendiri bahkan ngatain atau menyumpahin biar jadi perdagangan manusia parah sih aslinya bisa ditanyain kenapa alasannya tapi bahkan disumpahin ciri khas banget indo nya bre,positif,66.44,positif
ANGGOTA DPR rn #kaburajadulu,anggota dpr rn kaburajadulu,negatif,66.45,negatif
@hansdavidian P @.prabowo sang pionir #KaburAjaDulu,p prabowo sang pionir kaburajadulu,netral,66.45,netral
yg tempo hari bingung ke mana mau #kaburajadulu cuss! https://t.co/Lid6jgxgjz,yang tempo hari bingung ke mana mau kaburajadulu cuss,netral,66.47,netral
"gw kalo punya kesempatan bisa ke luar negeri, mending gw kerja keluar negeri dri pada negeri sendiri",saya kalau punya kesempatan bisa ke luar negeri lebih baik saya kerja keluar negeri dari pada negeri sendiri,negatif,66.49,negatif
@yappingfess ikut lpk aja kerja di luar negeri,ikut lpk saja kerja di luar negeri,negatif,66.5,negatif
"Betul, yang teruji seperti Bung Hatta, Sutan Sjahrir, Tan Malaka aja masih aja banyak haters nya. Apalagi kayak si Bahlul ini..",betul yang teruji seperti bung hatta sutan sjahrir tan malaka saja masih saja banyak haters nya apalagi kayak si bahlul ini,negatif,66.51,negatif
dapet pajak 😁,dapat pajak,positif,66.52,positif
@sudirmansaid @prabowo @DPR_RI Ahlinya #KaburAjaDulu,ahlinya kaburajadulu,negatif,66.52,negatif
@thicketofdreams Bisa aja.. Mungkin naik haji atau keliling dunia atau #KaburAjaDulu heol.,bisa saja mungkin naik haji atau keliling dunia atau kaburajadulu heol,negatif,66.54,negatif
iya kayak harus menguasai 10 element,iya kayak harus menguasai element,negatif,66.55,negatif
Kesempatan kerja di luar negeri terbuka lebar nih sob ini dia rekomendasi platform belajar bahasa yang bisa nemenin perjalananmu https://t.co/KOhGxOyPUs,kesempatan kerja di luar negeri terbuka lebar ini sob ini dia rekomendasi platform belajar bahasa yang bisa nemenin perjalananmu,positif,66.55,positif
@berlianidris Rekan kerja usia muda beberapa orang sudah resign dan sebahagian lagi otodidak bahasa dan semuanya tujuannya ke luar negeri,rekan kerja usia muda beberapa orang sudah resign dan sebahagian lagi otodidak bahasa dan semuanya tujuannya ke luar negeri,netral,66.57,netral
GK penting nasi goreng yg penting nasionalisme 🤣🤣,gk penting nasi goreng yang penting nasionalisme,negatif,66.57,negatif
"#KaburAjaDulu
Orang orang gak bakalan cabut kalau pemerintahnya beres hak dan kewajibannya sebagai warga negara yang fair, minimal 3 ini deh :
Pendidikan, kesehatan, kesejahteraan
Fenomena brain drain kayak WNI yang pindah kewarganegaraan ke singapore persentasenya naik terus tiap tahun.
Karena singapore bisa menjamin 3 hal itu, our country failed them & us.
Dan negara kita sendiri kan gak boleh dual cithenship? Ya negara yang maksa buat milih salah satu kan. Dan orang pasti akan pilih yang lebih baik.",kaburajadulu orang orang gak akan pergi kalau pemerintahnya beres hak dan kewajibannya sebagai warga negara yang fair minimal ini deh pendidikan kesehatan kesejahteraan fenomena brain drain kayak wni yang pindah kewarganegaraan ke singapore persentasenya naik terus tiap tahun karena singapore bisa menjamin hal itu our country failed them us dan negara kita sendiri kan gak boleh dual cithenship iya negara yang maksa buat milih salah satu kan dan orang pasti akan pilih yang lebih baik,negatif,66.58,negatif
tunggu gw bang 2 tahun lagi,tunggu saya bang tahun lagi,netral,66.58,netral
@denss_ kita kapan???,kita kapan,negatif,66.58,negatif
"aku s1 gaji 1,5 🥺",aku s gaji,netral,66.59,netral
Sumpah gapaham lg smp terangga kita nyariin job buat #kaburajadulu. Makaseee akaaaak!,sumpah gapaham lagi smp terangga kita mencari job buat kaburajadulu makaseee akaaaak,positif,66.6,positif
"Susahnya yah pasti ada tpi lebih banyak enaknya, balance sih. Kalau gak enak yah mana betah juga😭🙏",susahnya yah pasti ada tapi lebih banyak enaknya balance sih kalau gak enak yah mana betah juga,positif,66.6,positif
Yuk #kaburajadulu ke AS...,yuk kaburajadulu ke as,netral,66.62,netral
keadilan bagi yang ber(uang),keadilan bagi yang ber uang,positif,66.63,positif
Suasana hangat dan penuh semangat menyertai kegiatan Sosialisasi Peluang Kerja ke Luar Negeri dan Migrasi Aman di Kelurahan Harapan Jaya Bekasi Utara,suasana hangat dan penuh semangat menyertai kegiatan sosialisasi peluang kerja ke luar negeri dan migrasi aman di kelurahan harapan jaya bekasi utara,positif,66.63,positif
Kabur ku ke malaysia 🥰 hari hari tengok sawit mas tapi bersyukur keungan membaik,kabur ku ke malaysia hari hari menjenguk sawit mas tapi bersyukur keungan membaik,positif,66.64,positif
Yeaaii kontrak Aupair sudah diterima. Langkah #kaburajadulu ke Jerman makin nyata nih. 🇩🇪️ https://t.co/8ufTLzvEEC,yeaaii kontrak aupair sudah diterima langkah kaburajadulu ke jerman makin nyata ini,positif,66.65,positif
dia ngga tau rakyat indo semakin di tantang malah semakin semangat 😅😅,dia tidak tahu rakyat indo semakin di tantang bahkan semakin semangat,positif,66.65,positif
dapet bansos,dapat bansos,netral,66.67,netral
"wkwkw,temen saya pernah ditawarin kerja ke Kamboja tapi langsung ditolak😂",wkwkw teman saya pernah ditawarin kerja ke kamboja tapi langsung ditolak,negatif,66.69,negatif
"Udah gw lakuin,ini th Ke-5 gw di USA",sudah saya lakuin ini th ke saya di usa,negatif,66.7,negatif
lah iya juga 😹😹😹,lah iya juga,positif,66.7,positif
kakk.. aku masih mau lulus SMP bentar lagi SMA TUNGGU AKU TREND JANGAN PUPUS DULUUU,kakk aku masih mau lulus smp sebentar lagi sama tunggu aku trend jangan pupus duluuu,negatif,66.71,negatif
