created_at,full_text,id_str,platform,clean_text,topic_id_v2
12/02/2025,"Yuk, luangkan waktu sejenak:
1. Subhanallah – 3x
2. Alhamdulillah – 3x
3. Allahu Akbar – 3x
4. La ilaha illallah – 3x
Allahumma sholli ala sayyidina muhammad wa ala ali sayyidina Muhammad 1x",7415597652521681926,TikTok,yuk luangkan waktu sejenak subhanallah x alhamdulillah x allahu akbar x lah ilaha illallah x allahumma sholli ala sayyidina muhammad wa ala ali sayyidina muhammad x,-1
12/02/2025,"jujur bang, gue mlh kerja keluar negeri skrg di jadiin cita cita.. SUsah nya nyari kerja disini, terhalang batas usia, dan status .
gw baru 27tahun, sehat bugar lah yaaaa... stts IRT
padahal sblm gw jadi IRT, dr lulus sekolah gw ga nganggur, gw udh kerja sana sini, habis kontrak ga diem lngsung cari lagi kerja baru, gitu aja terus.. bisa di bilang punya pengalaman kerja .. tapii mau balik lagi ke dunia kerja susah benerr",6861202449039295489,TikTok,jujur bang saya mlh kerja keluar negeri skrg di jadi cita cita susah nya mencari kerja disini terhalang batas usia dan status saya baru tahun sehat bugar lah yaaaa stts irt padahal sblm saya jadi irt dr lulus sekolah saya ga tidak punya pekerjaan saya udh kerja sana sini habis kontrak ga diem lngsung cari lagi kerja baru gitu saja terus bisa di bilang punya pengalaman kerja tapii mau balik lagi ke dunia kerja susah benerr,-1
12/02/2025,semoga interview kemarin ada hasilnya🤲 lumayan perusahaan jepangnga bagus,7275228235850761224,TikTok,semoga interview kemarin ada hasilnya lumayan perusahaan jepangnga bagus,-1
12/02/2025,salam dari paris abangku #kaburajadulu😁,6899439444837041154,TikTok,salam dari paris abangku kaburajadulu,0
12/02/2025,info kaburannya ga nih?wkwk,6829418412197315585,TikTok,informasi kaburannya ga ini wkwk,56
12/02/2025,mau ke jepang,6969759671062807553,TikTok,mau ke jepang,4
12/02/2025,fungsi persyaratan krja apa sih🤣,7262376287989384198,TikTok,fungsi persyaratan krja apa sih,-1
12/02/2025,"gua di Newzealand sekarang Seminggu dapet 10 juta, semingu belom lagi parttime, ke RS gratis, pemerintah perhatian banget sama warganya disini",6975296672495551490,TikTok,saya di newzealand sekarang seminggu dapat juta semingu belum lagi parttime ke rs gratis pemerintah perhatian banget sama warganya disini,-1
12/02/2025,"whv tahun depan, semoga bisa 🙏",6865181697522222081,TikTok,whv tahun depan semoga bisa,33
12/02/2025,"Betul jg, gaji umr. Anomali lagi.. “kapan nikah? Kan udah kerja” c0kkkk",6915797162350904321,TikTok,betul juga gaji umr anomali lagi kapan nikah kan sudah kerja ckkkk,-1
13/02/2025,kerja di Indonesia ngejar gaji UMR. harus tahan banting. karyawan di larang izin sakit keculi sekarat ..#kaburajadulu,6605851616900366342,TikTok,kerja di indonesia ngejar gaji umr harus tahan banting karyawan di larang izin sakit keculi sekarat kaburajadulu,2
13/02/2025,"buset S1 gaji UMR,,, lah di daerah gw di Manggarai Timur NTT gaji guru masih 500.000/bulan ditrima per 3 bulan 🤣🤣🤣🤣🤣",7057422769676354561,TikTok,buset s gaji umr lah di daerah saya di manggarai timur ntt gaji guru masih bulan ditrima per bulan,-1
13/02/2025,Ada program Pak Anies DP Rumah 0% jadi santai aja lah ga perlu pergi ke luar negeri☺️,7007811969307886619,TikTok,ada program pak anies dp rumah jadi santai saja lah ga perlu pergi ke luar negeri,-1
13/02/2025,"halah kebanyak di tunda, udah siap berangkat dan niat kerja dengan semangat tinggi,
tp kayak di permainkan🗿",6550144729563611138,TikTok,halah kebanyak di tunda sudah siap berangkat dan niat kerja dengan semangat tinggi tapi kayak di permainkan,-1
13/02/2025,pengen bgt ke Korea,7130628853894022170,TikTok,pengen banget ke korea,22
13/02/2025,"bahkan kami yg sudah ASN, meski gadai SK baru bisa bangin rumah, kalau harapkan gaji di kumpul dulu, pensiun baru bisa bangun rumah😪",7287437438695048193,TikTok,bahkan kami yang sudah asn meski gadai sk baru bisa bangin rumah kalau harapkan gaji di kumpul dulu pensiun baru bisa bangun rumah,7
13/02/2025,"Tamatan S1 kerja di pemerintahan gaji cuman 2,6😭🙏",7277558645032862738,TikTok,tamatan s kerja di pemerintahan gaji cuman,7
13/02/2025,"yang mau otw brunei, sini bareng ges.",6862200810773169154,TikTok,"yang mau on the way, sedang di jalan brunei sini bareng ges",41
13/02/2025,Bener banget #kaburajadulu,6535805024794034178,TikTok,benar banget kaburajadulu,0
13/02/2025,"Saya anak penjual gorengan. Saya tahu bagaimana susahnya orang tua saya dulu menabung biar bisa punya rumah, nyekolahin saya sampai kuliah, gimana sederhananya hidup mereka, ketika sepi usahanya, ketika akhir hayatnya. Tolonglah jangan ada pungli, jangan ada koruptor. Kami sudah susah cari kerja. Buatlah makmur negeri ini. Kami semua juga ingin hidup sejahtera 😭🙏🏻",6788062179230467073,TikTok,saya anak penjual gorengan saya tahu bagaimana susahnya orang tua saya dulu menabung biar bisa punya rumah nyekolahin saya sampai kuliah bagaimana sederhananya hidup mereka ketika sepi usahanya ketika akhir hayatnya tolonglah jangan ada pungli jangan ada koruptor kami sudah susah cari kerja buatlah makmur negeri ini kami semua juga ingin hidup sejahtera,-1
13/02/2025,bener bangt ka salam pmi korea,7022865285594399745,TikTok,benar bangt kakak salam pmi korea,22
13/02/2025,mending dluar negeri kawan.. kl tau caranya??,6754989238166733825,TikTok,lebih baik dluar negeri kawan kalau tahu caranya,-1
13/02/2025,betullll bangett😔,7258321792598705160,TikTok,betullll bangett,49
13/02/2025,mengurangi saingann,6955516621671023618,TikTok,mengurangi saingann,45
12/02/2025,"Ada beberapa negara yg pake sistem potong gaji ,",7320224243211027474,TikTok,ada beberapa negara yang pakai sistem potong gaji,75
12/02/2025,betul kak susah banget,7267033190366381057,TikTok,betul kak susah banget,49
12/02/2025,nah ini nih gimana mau berangkat modal belum ada karena emang gak ada kerjaan penyebabnya karena gak diterima kerja😭,6969134705820976129,TikTok,nah ini ini bagaimana mau berangkat modal belum ada karena emang gak ada kerjaan penyebabnya karena gak diterima kerja,-1
12/02/2025,ikut dong,6918098133152039941,TikTok,ikut dong,-1
13/02/2025,"tetep aja kalo pemerintah buka loker kerja kalo gaji nya segitu"" aja",7135108157700949018,TikTok,tetep saja kalau pemerintah buka loker kerja kalau gaji nya segitu saja,-1
13/02/2025,Demi apapun gua mahir fasih berbicara bahasa inggris gue pasti bakal pindah keluar negeri selamanya 😭,7344641974152086534,TikTok,demi apapun saya mahir fasih berbicara bahasa inggris saya pasti bakal pindah keluar negeri selamanya,-1
13/02/2025,yuk coba cari @Dion Wahyu,6781772455427261442,TikTok,yuk coba cari wahyu,-1
14/02/2025,kasih tauu ci,6995094825780233217,TikTok,kasih tauu ci,74
13/02/2025,aku setuju banget sih😭,7003331748860249114,TikTok,aku setuju banget sih,-1
13/02/2025,ibarat tikus mati di lumbung padi😢😢😢,7466797210408813569,TikTok,ibarat tikus mati di lumbung padi,62
13/02/2025,"ya kalau diluar negeri peluang kerja banyak dan gaji besar, ya pada milih luar negeri",6909733875715965953,TikTok,iya kalau diluar negeri peluang kerja banyak dan gaji besar iya pada milih luar negeri,3
13/02/2025,lentik banget mas,7437065478529107000,TikTok,lentik banget mas,-1
13/02/2025,"aku punya working holiday visa sampe 3 tahun di ausi, dan skrg udah berjalan 2 tahun dan masih sisa setahunan tapi mulai sekarang udah berpikir harus ke negara mana setelah ini karena gamau kerja dan stay di indo🥺",6725173609369486338,TikTok,aku punya working holiday visa sampai tahun di ausi dan skrg sudah berjalan tahun dan masih sisa setahunan tapi mulai sekarang sudah berpikir harus ke negara mana setelah ini karena gamau kerja dan stay di indo,5
13/02/2025,ORANG DALAM related bgt 😂,6962785366911058946,TikTok,orang dalam related banget,-1
13/02/2025,caranya ke jerman giman sih😭,7221571390914561030,TikTok,caranya ke jerman giman sih,32
13/02/2025,"#kaburajadulu
krja di Indonesia harus kuasai semua elemen🤗",6772800394168583169,TikTok,kaburajadulu krja di indonesia harus kuasai semua elemen,2
13/02/2025,Opini gua intinya mumpung umur masi muda kerja di luar negri lebih produktif di segala aspek di banding negara sendiri.,6915667027210732546,TikTok,opini saya intinya selagi umur masi muda kerja di luar negri lebih produktif di segala aspek di banding negara sendiri,3
13/02/2025,"q y anak dah 4 jg pingin kabur keluar negri,cuma gara"" dapur bisa merambat kemana""",7000617299619349530,TikTok,q ya anak deh juga pingin kabur keluar negri cuma gara dapur bisa merambat kemana,-1
13/02/2025,"para pejabat mah enak tidur di rumah mewah, makan enak, lalu kita rakyat sengsara mw cari makan aja susah, mw daftar kerja syarat harus ini, harus itu",6962487659337237510,TikTok,para pejabat mah enak tidur di rumah mewah makan enak lalu kita rakyat sengsara now watching cari makan saja susah now watching daftar kerja syarat harus ini harus itu,-1
13/02/2025,Tolong diperhatiin Pak @PRABOWO,6502032621421543425,TikTok,tolong diperhatiin pak,-1
13/02/2025,benner bnget!,6502032621421543425,TikTok,benner bnget,45
13/02/2025,"gw klo ada yg suruh otw kerja dan tinggL di luar negrii...gw mending pindah sumpah,,",7012941293371835394,TikTok,"saya kalau ada yang suruh on the way, sedang di jalan kerja dan tinggl di luar negrii saya lebih baik pindah sumpah",-1
13/02/2025,lahh tapi ada yang bilang Karna labil🗿,7130886025966257178,TikTok,lahh tapi ada yang bilang karena labil,13
13/02/2025,pak Prabowo liat permasalahan ini ga sihh😭,7242890393094964226,TikTok,pak prabowo lihat permasalahan ini ga sihh,-1
13/02/2025,cabut rumput ja di taiwan 1 bulan masih dapat 14jt😅,6937516643610870786,TikTok,pergi rumput saja di taiwan bulan masih dapat jt,-1
13/02/2025,"tikus dasi:""mending buat ngisi tabungan dari pada imbangin fasilitas negara lain""",6847291651720332290,TikTok,tikus dasi lebih baik buat mengisi tabungan dari pada imbangin fasilitas negara lain,62
13/02/2025,"Sebelum trend aja udh gak nyaman sih kak, udh ngejar beasiswa buat kuliah di luar negeri 🙏 #kaburajadulu",6852909288399537154,TikTok,sebelum trend saja udh gak nyaman sih kak udh ngejar beasiswa buat kuliah di luar negeri kaburajadulu,19
13/02/2025,parah si emg,7047047850451387393,TikTok,parah si emg,-1
13/02/2025,Isi kepala pemerintah kayanya cuma : Devisaaa 😌,7175740070136218626,TikTok,isi kepala pemerintah kayaknya cuma devisaaa,1
13/02/2025,Hahahahahah,6547154572380651521,TikTok,hahahahahah,65
13/02/2025,"soalnya dinegara sendiri para petingginya mikir perut sendiri,GK mau mikir perut rakyatnya,,,,",7061523654778061826,TikTok,soalnya dinegara sendiri para petingginya mikir perut sendiri gk mau mikir perut rakyatnya,-1
13/02/2025,"aku mau kerja di LN mau, di Indo preeettttt",7095735053326910465,TikTok,aku mau kerja di ln mau di indo preeettttt,5
13/02/2025,Apa lagi banyak yg di phk bang 😔,7236341966030881798,TikTok,apa lagi banyak yang di phk bang,21
13/02/2025,tmn gua anak TW kerja di restoran 1jt 1hri anjir 😭,6917473088380814337,TikTok,tmn saya anak tahu kerja di restoran jt hri anjing,-1
13/02/2025,fakta dan gue cari kerja blm dapet dapet alesan pake pengalaman kerja dan gajian juga dikit,7125464995857269762,TikTok,fakta dan saya cari kerja belum dapat dapat alesan pakai pengalaman kerja dan gajian juga dikit,76
13/02/2025,Gua kerja di luar negeri tetap aja di pajakin 🙃,7038656105345582082,TikTok,saya kerja di luar negeri tetap saja di pajakin,-1
13/02/2025,"wajib bisa menjinakkan bom,melatih harimau,menjinakkan naga😂😂",6923375790252131329,TikTok,wajib bisa menjinakkan bom melatih harimau menjinakkan naga,63
13/02/2025,smoga kdpannya Ini d lirik Pemrintah dan smua syaratw loker d ubah,7044074288266495002,TikTok,smoga kdpannya ini di lirik pemrintah dan smua syaratw loker di ubah,-1
13/02/2025,"bersyukur gue dapet kerjaan di Indonesia yang sama kek di luar negeri.persyaratan pun gak ribet, bbjs ada",7074517257020392450,TikTok,bersyukur saya dapat kerjaan di indonesia yang sama seperti di luar negeri persyaratan pun gak ribet bbjs ada,2
13/02/2025,tetep bertahan di taiwan guys 😁🙏🏻,6857140882317214721,TikTok,tetep bertahan di taiwan teman-teman,-1
13/02/2025,"lah niat gw kalo dh lulus kuliah, kerja ke luar negeri, biar bisa ikut biayai ade, di indo takut dak dapet kerja",6959146372742267905,TikTok,lah niat saya kalau dh lulus kuliah kerja ke luar negeri biar bisa ikut biayai ade di indo takut dak dapat kerja,5
12/02/2025,"when u are not a fomo person, but this is my dream life from the past",6946519847983973377,TikTok,when kamu are not a fomo person but this is my dream life from the past,86
11/02/2025,Pengen bgt banyak duit biar bisa #kaburajadulu,6785797638114821122,TikTok,pengen banget banyak duit biar bisa kaburajadulu,9
12/02/2025,"syarat trend :
1,punya duit
2,bisa bahasa asing 😹",7008898803727483930,TikTok,syarat trend punya duit bisa bahasa asing,17
11/02/2025,bismillah ya Allah tahun ini atau tahun depan bisa ikut #kaburajadulu udah muak banget sama ini negara,7065043362530182171,TikTok,bismillah iya allah tahun ini atau tahun depan bisa ikut kaburajadulu sudah muak banget sama ini negara,80
21/03/2025,"aku janji ke diri sndri, lulus smk cari uang yg bnyk biar bisa #kaburajadulu",6864202882561508353,TikTok,aku janji ke diri sndri lulus smk cari uang yang banyak biar bisa kaburajadulu,9
21/03/2025,harus di tepati yaa janjinya🫵🏼,83744894376,TikTok,harus di tepati yaa janjinya,-1
11/02/2025,#punyaduitajadulu,6938616479211455490,TikTok,punyaduitajadulu,18
13/02/2025,"i'm not the fomo person, tp plan untuk keluar indo udah tertanam dari kecil😭",6870886712609440770,TikTok,i m not the fomo person tapi plan untuk keluar indo sudah tertanam dari kecil,5
12/02/2025,Saya cinta dan sangat bela tana air. Namun jika kondisi negara seperti ini. Pergila kalian wahai anak bangsa lanjutkan cita cita kalian. Tapi tetap ingat pulang dan gunakan kekuatan kalian nanti untuk merubah bangsa.,6683429419070145538,TikTok,saya cinta dan sangat bela tana air namun jika kondisi negara seperti ini pergila kalian wahai anak bangsa lanjutkan cita cita kalian tapi tetap ingat pulang dan gunakan kekuatan kalian nanti untuk merubah bangsa,10
12/02/2025,please pengen punya pasangan dari negara lain biar bisa #kaburajadulu,7021063190537159681,TikTok,please pengen punya pasangan dari negara lain biar bisa kaburajadulu,19
12/02/2025,siapapun ajakin gua kabur,7162327809066894363,TikTok,siapapun ajakin saya kabur,47
22/03/2025,anak sekecil kami ga bakal bisa..,7455578051687760914,TikTok,anak sekecil kami ga bakal bisa,34
13/02/2025,trend ini gaboleh berakhir sampe aku bisa post juga,6890788000340198401,TikTok,trend ini gaboleh berakhir sampai aku bisa post juga,15
12/02/2025,plis trennya jangan kelar dl 🤣🤣,6960332626679546881,TikTok,plis trennya jangan kelar dl,50
22/03/2025,SABAR ANJAY TUNGGU LULUS SEKOLAH GW PINDAH.,7201325125516788741,TikTok,sabar anjay tunggu lulus sekolah saya pindah,31
13/02/2025,pengen pindah negara please😭,7201077626395018266,TikTok,pengen pindah negara please,73
21/03/2025,"gw malah kepikiran kita semua kabur jirr, terus entar disono lebaran nyaa🙏😭😭😭",7312691578362741765,TikTok,saya bahkan terpikirkan kita semua kabur jirr terus entar di sana lebaran nyaa,24
22/03/2025,"pengen ikut,tpi masih pelajar 😐",7345390985545253894,TikTok,pengen ikut tapi masih pelajar,31
22/03/2025,TREND NYA JANGAN BERAKHIR PLIS,7280147486596088837,TikTok,trend nya jangan berakhir plis,15
12/02/2025,"dan di situasi kaya gini, Masi ada yg bilang bahasa inggris itu ga penting?😅",6956610902456321029,TikTok,dan di situasi kaya gini masi ada yang bilang bahasa inggris itu ga penting,36
22/03/2025,dlu #kaburajadulu skrng emg #HARUSKABUR,7348688197679498245,TikTok,dulu kaburajadulu skrng emg haruskabur,0
24/03/2025,wishlist gua mekkah korea jepang china,6938809934067827714,TikTok,wishlist saya mekkah korea jepang china,4
11/02/2025,Saranku. Kalo modal kurang cukup. Usahakan kabur ke negeri tetangga dulu sambil belajar bahasa dan kumpulin modal.,143495140794486784,TikTok,saranku kalau modal kurang cukup usahakan kabur ke negeri tetangga dulu sambil belajar bahasa dan kumpulin modal,17
21/03/2025,aku gamau #kaburajadulu tapi maunya #pindahajasekalian,7368062015389058054,TikTok,aku gamau kaburajadulu tapi maunya pindahajasekalian,-1
12/02/2025,andai kabur ga butuh duit,7139148227345957914,TikTok,andai kabur ga butuh duit,11
22/03/2025,"kaa, ak gak di ajak? 😞😞😞",7009468516950131738,TikTok,kaa saya gak di ajak,82
12/02/2025,doain aku dapet beasiswa kedokteran university di korea yaaa 😻😻😻,7117165067616437249,TikTok,doain aku dapat beasiswa kedokteran university di korea yaaa,22
12/02/2025,"udah bisa bahasa asing, tinggal tunggu beres s1 sambil nabung, then cari beasiswa s2, god.. I can't wait",6804376190842291201,TikTok,sudah bisa bahasa asing tinggal tunggu beres s sambil nabung then cari beasiswa s god i belum t wait,17
25/03/2025,seindah itu ya negara lain 🤗,6782024510326473729,TikTok,seindah itu iya negara lain,10
27/01/2026,mau ikutan tren🗿,7584386741030405140,TikTok,mau ikutan trend,15
11/02/2025,"waktu aku tinggal di jerman gak banyak org indo ya kebanyakan mahasiswa, eh sekarang bahkan kota kecil pun ada karena mereka ikutan ausbildung, sudah kerja tetap bisa bawa istri anak dan hidup disana",7199855756258378778,TikTok,waktu aku tinggal di jerman gak banyak org indo iya kebanyakan mahasiswa eh sekarang bahkan kota kecil pun ada karena mereka ikutan ausbildung sudah kerja tetap bisa bawa istri anak dan hidup disana,5
12/02/2025,ngapain kabur negara kita negara kaya.,7153011349068956674,TikTok,sedang apa kabur negara kita negara kaya,64
12/02/2025,siapa yg kaya?,6786115231933596673,TikTok,siapa yang kaya,42
18/02/2025,bener bener apk penurun iq njir😹,7035065566410834946,TikTok,benar benar apk penurun iq njir,-1
12/02/2025,kayak nya gabakalan ada deh indonesia emas 2030💀,7063372601288033282,TikTok,kayak nya gabakalan ada deh indonesia emas,2
19/02/2025,Europe sangat tenang 😌,7375399757416416272,TikTok,europe sangat tenang,32
12/02/2025,pengen kabur kaya gini tpi takut jdi gelandangan,6829909305580979202,TikTok,pengen kabur kaya gini tapi takut jadi gelandangan,42
31/08/2025,"dan aku pun kabur ke Belanda ikut au pair, semoga bumi pertiwi segera pulih 🥹",6532086983756365826,TikTok,dan aku pun kabur ke belanda ikut au pair semoga bumi pertiwi segera pulih,47
13/02/2025,gabisa pake trendnnya soalnya udh di luar negeri (:,7315444218009289734,TikTok,gabisa pakai trendnnya soalnya udh di luar negeri,3
12/02/2025,"ga punya modal buat kabur
#gabisakabur",7143871653029577729,TikTok,ga punya modal buat kabur gabisakabur,25
12/02/2025,Kalo #kaburajadulu buat kedepanya kalian bakal beli kendaraan dan rumah disana atau cuma sewa aja?,6814670349621003266,TikTok,kalau kaburajadulu buat kedepanya kalian bakal beli kendaraan dan rumah disana atau cuma sewa saja,-1
11/02/2025,"pengen, tapi minusnya ga lancar bahasa asing😞",7332062499884696581,TikTok,pengen tapi minusnya ga lancar bahasa asing,17
14/02/2025,"dikira tinggal di luar tuh kayak di film? Padahal mah capek, kerja rodi, bayar pajak, terus kangen rumah 😭",7439969241661703176,TikTok,dikira tinggal di luar tuh kayak di film padahal mah capek kerja rodi bayar pajak terus kangen rumah,-1
12/02/2025,beneran sebahagia ini ga sih ?? takut sampe sana lontang lantung😭,7067677860584129537,TikTok,beneran sebahagia ini ga sih takut sampai sana lontang lantung,-1
12/02/2025,"cepat jawab, butuh biaya berapa buat ikut trend kabur aja dulu? 👊",7192630643045598234,TikTok,cepat jawab butuh biaya berapa buat ikut trend kabur saja dulu,-1
13/02/2025,mulai nya gimana anj 😭,7320510361190728711,TikTok,mulai nya bagaimana anj,-1
13/02/2025,Kabur ku ke malaysia 🥰 hari hari tengok sawit mas tapi bersyukur keungan membaik,6863631074351432705,TikTok,kabur ku ke malaysia hari hari menjenguk sawit mas tapi bersyukur keungan membaik,8
12/02/2025,Yakin gaada mau ke mexico?💀#kaburajadulu,6588500132973969410,TikTok,yakin tidak ada uang mau ke mexico kaburajadulu,9
12/02/2025,"lgi proses ka, lgi beljr b.ing",7456299083054973970,TikTok,lagi proses kakak lagi beljr b ing,-1
12/02/2025,mau kabur tpi uang sisa 5 rb,7369599243701617670,TikTok,mau kabur tapi uang sisa rb,-1
12/02/2025,yaAllah one day bisa ikut trend inii,6993661047892116507,TikTok,yaallah one day bisa ikut trend inii,15
13/02/2025,gapunya duit bang gabsa kabur,7056111989215298586,TikTok,gapunya duit bang gabsa kabur,11
13/02/2025,PGN tapi sadar uangku gk mencukupi 😭,7125464995857269762,TikTok,pgn tapi sadar uangku gk mencukupi,54
12/02/2025,itu yang jadi TKI diluar pake #kaburajadulu trus ntar habis kontrak mungkin atau balik lagi ke indo ya sama aja nelen ludah sendiri ga si,6963181455661171713,TikTok,itu yang jadi tki diluar pakai kaburajadulu trus nanti habis kontrak mungkin atau balik lagi ke indo iya sama saja nelen ludah sendiri ga si,-1
12/02/2025,"ini mimpi gw sih, w mau kerja sebagai juru masak di kancah internasional, selain emang chef di indo lebih underpaid dibanding luar negeri😹",6845995900842738690,TikTok,ini mimpi saya sih w mau kerja sebagai juru masak di kancah internasional selain emang chef di indo lebih underpaid dibanding luar negeri,-1
12/02/2025,"semangat yak, w pernah ke sono dan emang lingkungan kerja enak tapi pressurenya katanya gede, biaya hidup dan pajak di beberapa sektor juga cukup besar",6845995900842738690,TikTok,semangat yak w pernah ke sono dan emang lingkungan kerja enak tapi pressurenya katanya gede biaya hidup dan pajak di beberapa sektor juga cukup besar,-1
15/02/2025,"ya emg sih kl gitu jg susah buat nabung, semangat trs ya mas semoga apa yg di cita citakan bisa terwujud 🔥🔥",6956379986316821506,TikTok,iya emg sih kalau gitu juga susah buat nabung semangat terus iya mas semoga apa yang di cita citakan bisa terwujud,13
14/02/2025,"bener banget kalau plan nya cuma di indo aja kayaknya makin ga beres jadi lebih baik merantau dulu ke negara orang demi kehidupan yang lebih baik dari sekarang, doain ya aku juga mau kabur hihihi😭",7008883277299057665,TikTok,benar banget kalau plan nya cuma di indo saja kayaknya makin ga beres jadi lebih baik merantau dulu ke negara orang demi kehidupan yang lebih baik dari sekarang doain iya aku juga mau kabur hihihi,10
14/02/2025,"sorry to say, aku tidak melihat masa depan di sini😭💔 selain karena lapangan pekerjaan minim, kualitas sdm, lingkungan, juga semakin memburuk 😓",6870886712609440770,TikTok,maaf to say aku tidak melihat masa depan di sini selain karena lapangan pekerjaan minim kualitas sdm lingkungan juga semakin memburuk,-1
20/03/2025,"duh bener bgt kak aku juga dri kecil emng udh kepengen bgt kesana untuk kerja, di tambah lgi bokap jg kebetulan kerja di luar, niat ku untuk kabur buat kerja disana jadi makin gede buat kesana. berdoa yg terbaik u/ kita bisa kesampean kabur kesana aamin😭✨",6782409955775382530,TikTok,aduh benar banget kak aku juga dari kecil memang udh mau banget kesana untuk kerja di tambah lagi ayah juga kebetulan kerja di luar niat ku untuk kabur buat kerja disana jadi makin gede buat kesana berdoa yang terbaik kamu kita bisa kesampean kabur kesana aamin,-1
21/03/2025,"kak ini bukan perihal fomo pls, tp kt modar klo stay di indo trs 😔",6879221689142805506,TikTok,kak ini bukan perihal fomo pls tapi kita modar kalau stay di indo terus,5
22/03/2025,"real, aku sampe kepikiran jadi tkw aja gpp",6870886712609440770,TikTok,real aku sampai terpikirkan jadi tkw saja tidak apa-apa,55
11/02/2025,"#gkbisakaburajadulu, gada duit🗿",6888983946392060929,TikTok,gkbisakaburajadulu gada duit,9
11/02/2025,"ke jepang, Gunakan dana talang. Belajar yang rajin.",6601090483181600770,TikTok,ke jepang gunakan dana talang belajar yang rajin,4
12/02/2025,ke Malaysia aja lebih mudah 2 THN disana nabung nyicil buat ke jepang lagian Malaysia bahasa gk harus belajar..bisa dipotong gaji,7054176523448435718,TikTok,ke malaysia saja lebih mudah tahun disana nabung mencicil buat ke jepang lagian malaysia bahasa gk harus belajar bisa dipotong gaji,8
12/02/2025,tetep aja pake dana,7429933679743861765,TikTok,tetep saja pakai dana,11
23/09/2025,KK KOK GK NGAJAK AKU,7390593877536801797,TikTok,kakak kok gk ngajak aku,-1
12/02/2025,"bahasa asing mah gampang, duitnya ini agak susah🗿",6882026848034800641,TikTok,bahasa asing mah gampang duitnya ini agak susah,17
16/02/2025,amboii 😹,7130886355110888453,TikTok,amboii,18
22/03/2025,kalo bisa bahasa asing+punya skil insyaallah bisa bg,7474189868831228946,TikTok,kalau bisa bahasa asing punya skil insyaallah bisa abang,17
13/02/2025,"senang kau cakap,sini belajar mandarin 😋",6868162340959798274,TikTok,senang kamu cakap sini belajar mandarin,-1
18/02/2025,beda nada beda arti🥰,7390737735416710150,TikTok,beda nada beda arti,-1
21/03/2025,"mnding english aja bang,abg kmna' klo bisa english uda enak,because itu bhsa internasional,but kli mandarin cma bisa di bbrpa negara aja,china misalnya",7227427665400513562,TikTok,mnding english saja bang abg kmna kalau bisa english uda enak because itu bhsa internasional but kli mandarin cma bisa di bbrpa negara saja china misalnya,-1
21/03/2025,"English memang dari jaman dulu juga udah international,but mandarin juga bakalan jadi bahasa international juga.
karena banyak orang barat juga belajar bahasa mandarin",6868162340959798274,TikTok,english memang dari jaman dulu juga sudah international but mandarin juga akan jadi bahasa international juga karena banyak orang barat juga belajar bahasa mandarin,-1
13/02/2025,loh ngapain mending english cukup buat internasional,6882026848034800641,TikTok,loh sedang apa lebih baik english cukup buat internasional,36
13/02/2025,English juga bagus,6868162340959798274,TikTok,english juga bagus,36
13/02/2025,"nahh, english aja udah cukup menurut gua, yg lain itu opsional si",6857389196077450241,TikTok,nahh english saja sudah cukup menurut saya yang lain itu opsional si,36
26/11/2025,paspor? nyawa?,7250681768013235201,TikTok,paspor nyawa,-1
23/03/2025,"rill,perlahan lahan tapi pasti",6868162340959798274,TikTok,rill perlahan lahan tapi pasti,-1
24/03/2025,janjii,7439895153558520888,TikTok,janjii,-1
22/03/2025,harus doain ya,7182401914276004891,TikTok,harus doain iya,-1
14/06/2025,"janji banget bg,bahkan kayaknya itu semua sebentar LG Terwujud",7048192004547052570,TikTok,janji banget abang bahkan kayaknya itu semua sebentar lagi terwujud,-1
21/03/2025,HARUSSSS & WAJIBBB ‼️‼️‼️‼️,6864202882561508353,TikTok,harussss wajibbb,-1
13/04/2025,beneran nihh??🙂,7454257359884583953,TikTok,beneran nihh,49
12/04/2025,gk usah pulang iyaaa anak aba yaman,7059765696784073754,TikTok,gk perlu pulang iyaaa anak aba yaman,-1
21/03/2025,bantu doa nya kak,7464042442766337045,TikTok,bantu doa nya kak,35
22/03/2025,seru ya pasti di situ kak,7442892099726623800,TikTok,seru iya pasti di situ kak,-1
04/05/2025,agar pede keluar negeri,7235658667608769538,TikTok,agar percaya diri keluar negeri,-1
04/05/2025,bang lu tau bahasa apa saja,7235658667608769538,TikTok,bang kamu tahu bahasa apa saja,17
24/03/2025,ya doain KA☺️,7329484416924976135,TikTok,iya doain kakak,-1
21/03/2025,"saran coba mulai nabung dan banyak bljr dari skrg, bljr skill baru dan bahasa baru, gw lulus SMA nganggur, cari kerja sana sini susah,dan mulai banyak bljr dari skrg, nyesel pas sekola ga bljr skill baru dll, manfaatin waktu lu skrg",6806587933132456962,TikTok,saran coba mulai nabung dan banyak bljr dari skrg bljr skill baru dan bahasa baru saya lulus sama tidak punya pekerjaan cari kerja sana sini susah dan mulai banyak bljr dari skrg nyesel pas sekola ga bljr skill baru dan lain-lain manfaatin waktu kamu skrg,-1
21/03/2025,terimakasih kakak,6923512554073408514,TikTok,terimakasih kakak,30
21/03/2025,"terimakasih sarannya kak, aku akan mencoba🫶",7028512506671252506,TikTok,terimakasih sarannya kak aku akan mencoba,-1
