clean_text,label,label_num
dan aku yang kabur ke malysia,netral,1
jujurly iya orng pinter bahkan kerja di luar negeri atau jadi web jobs nah orng iq jadi penjabat apa ga chaos,negatif,0
wah bisa bisa kazakhstan tujuan baru tech bros kaburajadulu,netral,1
bang ikut bang,netral,1
sblm ksna harus bisa b jepang,netral,1
fakta valid nooo debattt,netral,1
literasi sejarah kamu mau bilang gada penjajahan di indonesia berarti pemerintah selama ini menipu rakyatnya buku² sejarah yang dicetak pemerintah tipu semua segitu banyaknya bukti yang dimiliki pemerintah ga elo percaya sebagai bukti adanya penjajahan iya berarti lawan kamu pemerintah,negatif,0
s lnjut aussie saja kakak,netral,1
anda kira jika diluar negri rasa nasionalis ke bangsa ini pudar,negatif,0
kaburajadulu ke mesir,negatif,0
mau ikut kaburajadulu tapi ga punya channel sama sekali punya pengalaman di f b th jadi barista nya juga please kalau ada channel informasi bisa dm,netral,1
dulu ada tagar kaburajadulu dimaki karena tidak nasionalis tapi menteri menyarankan mencari kerja diluar negeri pertanyaan ku adalah apakah ada jaminan keselamatan dr pemerintah untuk pekerja indonesia yang ada di ln,negatif,0
siapa yang mau pindah ajak saya kenapa,negatif,0
mereka gak perlu korupsi untuk sukses dan makmur mereka orang orang kompeten mereka bisa dengan mudah kerja di luar negeri dan hidup makmur tanpa mikirin indonesia,positif,2
good job,positif,2
masih ko,netral,1
min aung hlaing penjabat presiden myanmar akan menghadiri pertemuan organisasi kerja sama shanghai shanghai cooperation organization sco plus sebagai tamu undangan menurut juru bicara kementerian luar negeri china guo jiakun pada kamis,netral,1
abang saya juga mau ikutan trend nya tapi belum waktu nya buat saya abang,netral,1
kabur saja bang suamiku juga th tidak punya pekerjaan lamar kmana di tolak grgara umur akirnya nge grab padahal s sekarang kbur di usa alhamdulillah berkah barokah di sana jadi driver forklip gaji per jam,negatif,0
percuma bang kalau g sklian jadi wn sana kerja bertahun di ln trus tua nya di indo bahkan tambah susah pas tua jadi mnurutku hastag ini udh bnr mengabarkan say goodbye,negatif,0
pemimpin kok ucapannya giniiii melulu iya kalau ga mau di nyinyiran kaburajadulu pak kayak dulu jangan jadi pemimpin,negatif,0
kami banyak cerita mulai dari kenapa perginya jauh banget ke bogor sampai membicarakan kerja ke luar negeri untuk referensi ke anaknya kalau pesen ojol taksi setidaknya suka banget kasih tip untuk sedekah apalagi kalau mereka welcome untuk jadi teman curhat he,positif,2
bahasa inggris saya kayaknya harus improve lebih deh,positif,2
emang banyak kamu saja kali milih kerjaan,negatif,0
kaburajadulu ternyata dipratekkan oleh para anggota dewan,netral,1
keren banget kamu saudara laki-laki,positif,2
kuli di australia banyak juga dari vietnam mereka bisa kaya raya loh walau cuma jadi kuli di konoha waktu rakyat nya mau ke luar negeri buat cari kerja bahkan di takut takutin bodoh yah bukannya di pasilitasi di permudah di beri idukasi kan buat gaji kalian juga,positif,2
ga ada yang salah sm timnasnya cm ekspektasi warganya saja ketinggian ditambah percaya banget sama kata² manis bang jepun bang jepun pemerintah konoha sama² lip service,positif,2
abang aku habis lebaran kaburnya dia,negatif,0
betul mantap sungguh lihat modal luar negeri datang tanah air inisiatif besar lapangan kerja meningkat keuangan negara melonjak saya pasti dukung sepenuhnya perkuat kemitraan global,positif,2
capek bang jaga bumi ga ada yang gaji informasi loker lah,negatif,0
hati² dg tawaran kerja di luar negeri dari orang yang baru dikenal,netral,1
yang kaburajadulu ke sg aussie sama china enak enakan tidur di hotel kntl,positif,2
pen seperti gini gk sih,negatif,0
ngeri banget kalau sudah bawa tuhan ke program pemerintah yang penuh kontroversi gini ini bisa jadi stempel keotoriteran dan absolutisme kebijakan lainnya plus bisa jadi orang makin pragmatis dan ga percaya ke agama berserta tokohnya karena kelihatan banget jilat penguasanya,negatif,0
haai sore kak open joki tugas realtime ujian atau quiz bisa dm wa ke akuntansi manajemen keuangan msdm keuangan bisnis manajemen operasional export import finance audit pajak brevet manajemen s kampus luar negeri psikotes kerja,netral,1
hastag kaburajadulu nya mana bang,negatif,0
kerja serius gaji ga bercanda kerja bercanda gaji serius sebulan pdahal dijkrta,negatif,0
bahkan ga terpikirkan sampai sini sudah cukup kasus asabri jiwasraya dan bumi putera jadi pelajaran ga perlu percaya dengan nitipin dana ke pemerintah bpjs tk sampai skrg ga collapse saja sudah bagus,positif,2
kutukan apa ini,negatif,0
negara ini sudah krisis kepercayaan dari rakyatnya jadi agak sulit dipercaya kalau situasi ga akan jadi lebih buruk makin buruk ketika pemerintah sendiri yang sering tabrak aturan kita semua juga pengen percaya sama pemerintahan dan hidup tenang tapi kita sering diludahin mreka,negatif,0
org yang ngetweet kaburajadulu dan got massive engagement terus difitnah sama si gembrot sebagai yang didanai koruptor apa gak mau class action iya gila saja si gembrot main fitnah isu bohong asal bunyi brutal seenaknya coba kalau rakyat yang banyak bicara sudah digulung pasti,negatif,0
bye jiran ku,positif,2
kaburajadulu will always be relevant as long as we live in this country emang selain pemerintahan rakyatnya tapi anjingeun wae da lieur,negatif,0
jaman sekarang beli tanah susah yak mencari duitnya jaman nenek saya dulu gampang benar beli tanah,negatif,0
haruusss aku harusss kabur,negatif,0
gamau kabur karena vibes ramadhan indonesia lebih bahagia,positif,2
denger sih sudah kak katanya karena sering kaburajadulu pas kerja,negatif,0
anu pak analogi nya terbalik pak indonesia gelap dan kaburajadulu karena bajak koruptor bisa petantang petenteng ayo pak segera sah kan uu perampasan aset,negatif,0
jangan bikin resah negara orang bang contoh nya kaya di jepang kabur boleh atitud di dahulukan dulu,negatif,0
kok kaburajadulu sih ron dasar tidak nasionalis,negatif,0
ekspetasi kaburajadlu diajak teman taunya ke kamboja gmna,negatif,0
oalah gtu toh,negatif,0
kabur saja dulu di paksa sehat sama negri yang kurang sehat fakta cuyyy indonesia kalau mau kerja harus orng dalem buat di terima wkwkwkw lawak,negatif,0
cariin mana,negatif,0
kita pasti kalah kalau terlalu meremehkan lawan konsultan mereka ini sdh berkali unggul ditunggunya gelombang indonesiagelap amp kaburajadulu dengan sabar begitu momentumnya meredup baru dihajar dengan isu pendanaan koruptor kalau cuma gitu saja gabakal bowo bisa kalah jatuh,negatif,0
mna persyaratan nya tertera good looking,netral,1
yes fakta nkri makin cemerlang di panggung internasional ini buah kerja keras kita semua dari hubungan luar negeri hingga kerja nyata kolaborasi negara amp warga bukti indonesia mampu berperan besar di arena dunia makin diakui diglobal,positif,2
aku sekarang di kamboja jadi cs gambling online aman aman saja sih enak kerjanya tapi emang banyak cerita disini dan kayaknya aku satu gedung beda perusahaan sama yang scam gituu serem emang,negatif,0
nasionalisme emg perlu tapi realistis lebih dibutuhkan,netral,1
mau ikut trend kaburajadulu,negatif,0
generasi emas wkwkw kuningan,positif,2
iya nanti juga teleponan dan memberikan sebagian gaji untuk keluarga,netral,1
yoo kerja di luar negeri saja,negatif,0
indonesia cemas,negatif,0
hari ini kalian akan mengerjakan daily mission yang berkaitan sama kaburajadulu usaha tawakal untuk penjelasannya di bawah ini coba lihat run,netral,1
daripada pusing lebih baik kaburajadulu,negatif,0
lha dia waktu krisis juga kaburajadulu ke jordan piye wo,negatif,0
kadang kita kita terlupa luar biasanya kerja sama itu adalah peninggalan berharga kami mari terapkan dalam aktivitas keseharian untuk lestarikan bangsa dan realisasikan kebahagiaan universal bersatu jaga negeri,positif,2
masalahnya saya gak lancar bahasa inggris bang susah mau komunikasi nya,negatif,0
"sudah kekumpul ribu gas on the way, sedang di jalan keliling dunia",netral,1
soon para pejuang kaburajadulu bakal realize kalau hidup di indo bakal lebih baik dari di negara mereka,positif,2
pamit ke papa sebelum kaburajadulu,netral,1
ikutan kaburajadulu,negatif,0
karena itu lah pasti dana ipen dire invest yang dipake buat bayar pensiun gaji iya hasil investasinya skema pay as you go itu kebijakan yang diambil pemerintah karena percaya taspen bisa mengelola dana pensiun dengan baik tapi nyatanya ga begitu taspen sering gagal,negatif,0
rakyat mengalami kerugian menyampaikan suara berhari hari yang jadi wakil rakyat bahkan kaburajadulu,negatif,0
ada ongkos cuma takut di deportasi plisss lah gmn,negatif,0
aku gagal pas mau ulngan lagi malah di cuekin sedih kli dh,negatif,0
apa naturalisasi,negatif,0
oke bang terimakasih informasinya tunggu lulus sebentar lagi,netral,1
syarat goodlooking,netral,1
udh waktunya kaburajadulu,negatif,0
sangat setuju dan saya lagi proses untuk kerja diuar negeri,positif,2
dan rata yang pindah adalah yang pintar,negatif,0
kayak nya gabakalan ada deh indonesia emas,negatif,0
kami beli emas karena sudah ga percaya sama pemerintah ngomong-ngomong takut kalau rupiah makin lemah harga naik sementara penghasilan berkurang aku pribadi support jumbo karena pengen bangsaku maju toh pemerintah saja ga support karya anak bangsa cuma rakyat yang bisa bantu rakyat kan,negatif,0
real cuy saya kerja bulan tidak dapat bpjs,negatif,0
ma syaa allah one day iya allah,positif,2
salah alasan bolak balik kan,negatif,0
trendnya jangan redup dulu pls lagi ngusahain belajar bahasa jepang sama lancarin bahasa inggris selama tahun kedepan smpai tamat sama,positif,2
dapat pajak doang,negatif,0
kalau merasa berat jadi anggota dewan di indonesia kabur saja dulu ke luar negeri kaya sahroni akhirnya kaburajadulu kena karma anggota dewan,negatif,0
lebih baik ke myanmar noh yang jadi korban judol,negatif,0
warga kita tuh maunya dapat informasi yang jelas² saja harus ada tanggal bulan dan tahun jadi kalau ada himbauan gini dibilang nya ramalan alias pada ga percaya kaya berita corona kemarin ntr blngnya pemerintah nakut²in,negatif,0
kaburajadulu menggambarkan negara ini memang sdh tidak ada harapan dari pemimpin tertinggi pejabat tinggi sd tingkat rt sampai rakyatnya sudah nir etika ada musibah bukannya ditolong bahkan dijarah hopeless,negatif,0
tapi gibran sudah siapin jt lapangan kerja abang,netral,1
masih ga percaya sama indo warga marih muaknya sama pemerintah bukan sama emyu aman udeh tenang,negatif,0
ini koruptornya pak ada di antarkita dia yang nyuruh kaburajadulu,negatif,0
cari kerja di indonesia susah banget gmn gak ke luar negeri,negatif,0
i know it s wrong tapi manusiawi lah iya iri lihat hidup org org pada sukses kerja di tempat bagus punya bisnis gede lancar bisa beli rumah mobil jalan jalan luar negeri meanwhile diri ini masi gtgt saja maaf iya teman-teman jadi mengeluh i know it s wrong but saya tidak tahu how to react,negatif,0
yang kaya pejabat pejabat dan buzer,negatif,0
boleh gasi nyempil saja di tas nya,netral,1
secapek ini dapat jt,negatif,0
yaallah pngen jugaa,positif,2
bismillah tahun depan ikut kabur saja dulu,negatif,0
jngn selesai dulu trend nya lagi proses buat kabur ini,negatif,0
gapapa donk wkwkkwkw bagus kaburajadulu,negatif,0
dulu kaburajadulu dibilang ga cinta tanah air kelihatan sekarang siapa yang kabur karena ga cinta tanah air,negatif,0
nyampai juga ma ko,positif,2
setuju sii kenapa iya org yang duitnya banyak ga terpikirkan buat coba kaburajadulu,negatif,0
habis tu langsung tinggal di kos,netral,1
istg ga percaya lagi sama omongan pemerintah penyepng duit ini,negatif,0
yaaallah mauuuu,positif,2
lebih enak luar si ga banyak tunjangan pajak dan lain-lain f dari pda di negri sendiri tapi rasanya ngontrak padahal rumah sendiri,negatif,0
semoga trend ini masi lanjut sampai,positif,2
dapat hikmahnya,positif,2
berarti emang benar iya kalau ada yang ngeluarin statement kalian itu cuma belum dapat kesempatan saja lihat kan di kasih kesempatan lpdp saja di manfaatinnya sedemikian rupa kalau tujuannya mau hidup di luar negeri gausah ambil lpdp apply saja lpk kerja di sana,negatif,0
mau ikutan kaburajadulu tapi gapunya modal buat hidup di ln,negatif,0
habis ini kaburajadulu ke mars,negatif,0
kelas,positif,2
sabar lah orang mah satu satu langsung brek semua benar tidak hancur iya makan gratis saja belum ter realisasikan kesemua belum yang plosok sudah minta ini itu agak laen,negatif,0
iya simpen saja lokernya indo buat anak cucu sodara orang dalam mereka lah hayu lah kita mh ke luar saja,negatif,0
itu pak bani kaburajadulu tapi bawa mylen sama jojo,netral,1
informasi loker by biar bisa kaburajadulu gapapa jadi kang mandiin hamster kamu juga,netral,1
susahnya doang,negatif,0
saya mau kerja bahkan di tolak karena penampilan kurang menarik,negatif,0
betul mantap sekali lihat modal luar negeri masuk tanah air proyek besar lapangan kerja nambah perekonomian naik pesat saya pasti full support perkuat kemitraan global,positif,2
pas pernah wawancara dgr belum ada pngalaman eh tbtb gk ada kelanjutan,negatif,0
nyuruh orang kerja di luar negeri tapi giliran wni yang sudah di luar negeri gamau balik dikata gak nasionalis dan lain-lain kaburajadulu dijelek jelekin kocak ini mana weh jt cipta lapangan kerjanya,negatif,0
"saya lagi on the way, sedang di jalan jepang tinggal wawancara",netral,1
samaaa sieehhh harusnya yang kaburajadulu kita gasii bukan mereka,negatif,0
aku ga percaya kalau ga ada campur tangan nya penjahat pemerintah hhhh,negatif,0
menarikkk loker brunei cocok ga iya buat kaburajadulu,positif,2
bagaimana sih kalau kerja di australia bisa jadi apa kalau lulusan sama yang bisa b inggris,negatif,0
di sini kamu masuk secara aman halal tidak akan di ganggu tapi jka msuk secara haram akan di tangkap,negatif,0
yang korupsi,negatif,0
halah paling gimic lagi kaya dulu peringatan darurat,negatif,0
loh karena aku rakyat biasa pilih sesuai hati jadi gak ikut²an fomo joget² gemoy jadi gak salah pilih bangga,positif,2
semua cast fl kayaknya menerapkan kaburajadulu,negatif,0
asli muak banget,negatif,0
ooo sori sori tapi mah cowo cewek semua punya hak buat cari kerja di dalam maupun luar negri dan semua juga punya hak untuk berpindah kewarganegaraan,negatif,0
semoga kerja keras kita bisa membawa kita kaburajadulu,positif,2
ada ketum yang kaburajadulu,negatif,0
lah kok sama abang,negatif,0
bang sbnrnya saya adek kamu yang hilang dulu,netral,1
sudah gak ada wakil rakyat wakil rakyatnya iya emang sudah tahu rakyat cuman butuh didenger sesusah apa sih kamu keluar sebentar dengerin baik baik dr kemarin gak bakal diapa apain kok bahkan milih opsi kaburajadulu ke luar negeri jadi ini skg yang penakut siapaaaa,negatif,0
kita bisa nabung kak,positif,2
jujur saja di indo bagi saya enak sih asalkan kamu mau naikin skill kamu gmn caranya dapetin duit selain dari gaji umr contohnya saya kerja main airdrop alhamdulillah tuh setahun kemarin di kasih jp dari bera melebihi umr luar,positif,2
ajak saya dong,netral,1
aku juga ga membenarkan tindakanku kok kak cuma aku emang sudah ga percaya saja sama pemerintah soalnya yang dulu dulu juga gitu awalnya pada kelihatan baik tapi ujung ujungnya pas naik kelihatan juga busuknya,negatif,0
terkait komitmen quote kaburajadulu gagasan dari bbrp generasi muda berujung tindakan mencederai demokrasi tanpa disadari tindakan kaburajadulu sbg bentuk penghianatan terhadap negara lebih rezim dari komunis bertentangan dengan nilai²kebangsaan komunis sifatnya kekuasaan,negatif,0
bingung pilih kings harvard yh kaburajadulu,negatif,0
ini luar biasa kerja sama kekinian pemangku kebijakan kembangkan prasarana rakyat isi dengan lewat kreativitas sinergi inilah faktor utama negeri ini unggul di tingkat global kibarkan semangat maju,positif,2
bang pmi korea di indo pada punya tanah rumah gede sawah minimarker dan lain-lain yang susah mh pmi jepang,negatif,0
menurut laporan bulanan januari juli badan pelindungan pekerja migran indonesia bpmi negara negara ini lagi jadi incaran wni buat kerja di luar negeri kalau jobers dikasih kesempatan kira kira mau kerja ke negara mana workabroad kerjaluarnegeri kaburajadulu,netral,1
setuju semuanya harus berbenah,positif,2
iyaa bangg ini lagii belajarr,positif,2
pemerintah yang ga benar begitu investor g percaya lagi begitu investasi berkurang begitu tidak ada uang modal begitu banyak phk begitu orang orang berhemat begitu daya konsumsi melemah,negatif,0
siapapun please culik saya,negatif,0
kakkk ikuutttttt,positif,2
anggota dewan yang pada kabur jangan balik lagi ke indonesia yaa deh jadi warga negara sana saja ga ada guna buat rakyat indonesia kaburajadulu,negatif,0
benar harusnya lawan balik jangan anda pak saya juga meragukan nasionalisme bapak kalau kerja seperti ini,negatif,0
langsung hilang dr line,negatif,0
negara kita kaya tapi bukan untuk kita,negatif,0
lebih baik kamunya yang kaburajadulu nyusul eunu tahun easy lah daripada jadi wni,negatif,0
lama lama makin percaya dulu pemerintah belanda sudah gaji pejabat indo tapi ga disalurin kebawah hadeh,negatif,0
lagi tidak punya pekerjaan saya mah bang,negatif,0
tapi tidak mau jadi gembel,negatif,0
hari ini lihat tadi di sursbaya pegawai nya jualan di pinggir jalan anjer pemerintah jahat banget kalian masa ga di kasih akses bbm swasta boleh dong kita sebagai warga ge percaya sama spbu negara orang yang kemarin di oplos,negatif,0
mimpi basah kamu kereta logistik di kalimantan saja tidak dibangun yang layak sama pemerintah bahkan bangun ikn dulu ongkos logistik intra pulau jadi mahal parah buzzer buzzer belajar yang benar sana ga ada yang percaya sama kamu,negatif,0
bagaimana cara bongkar kalau dia bicara ga di telusuri disimpan kareana kongsinya pemerintah kejaksaan kalau mau bongkar di luar sana mungkin lgs ditindak sejujurnya kami belum percaya sampai saat ini pengungkapankasus yang masih mdukung perintah maaf semoga say salah,negatif,0
saya sudah tahun kerja di amrik pulang cuma karena puasa dan lebaran doank habis itu balik lagi gajih x harga nmax perbulan skr umur sudah tahun masih di hargai di konoha umur segini mau kerja apa,negatif,0
semangat belajarnya,positif,2
persiapan kaburajadulu ini,negatif,0
kakak saya gamau percaya dulu sebelum ada bukti yang membenarkan hal ini iya soalnya kalau mau hujat pemerintah tapi ternyata ga benar bukan jadi org yang kritis tapi bahkan jadi cyberbullying,negatif,0
gini indonesia sedang menyebarkan orang di seluruh dunia untuk apa menguasai dunia mantap pemerintah,negatif,0
haloo kak open joki tugas realtime ujian atau quiz bisa dm wa ke akuntansi manajemen keuangan msdm keuangan bisnis manajemen operasional export import finance audit pajak brevet manajemen s kampus luar negeri psikotes kerja,netral,1
belakangan ini juga ramai aplikasi yang menyediakan akses jual beli saham luar negeri terutama pasar saham amerika tapi jika belum pernah transaksi saham sama sekali mungkin lebih baik coba transaksi di bei dulu supaya paham cara kerja pasar saham dulu,netral,1
meng sudah menerapkan kaburajadulu,netral,1
mauuu ikut kaburajadulu,negatif,0
bikinlah vidio begini,netral,1
halah,negatif,0
ada di distrik bojong keong kecamatan melbourne,netral,1
pengen banget kerja di luar negeri tapi bingung ini dapat sertifikasi bahasa asing di mana soalnya itu jadi salah satu syarat wajibnya tenang saja bestie minskill sudah list sertifikasi berbagai bahasa asing beserta score nya buat kamu yang pengen kerja di luar negeri,positif,2
gak ngefek ini soal keadilan yang gak pernah direalisasikan apalagi para tokoh agama lebih mendengarkan pemerintah dari pada masyarakatnya sudah ga laku dan tidak lagi percaya karena mereka hanya membela kepentingan sendiri dan kroninya,negatif,0
plis trennya jangan kelar dl,negatif,0
tunggu saya bang tahun lagi,netral,1
lebih baik ke suis digit,negatif,0
orang indonesia mau kaburajadulu dia bahkan mau tinggalajadulu,negatif,0
mau ke jepang dulu,netral,1
wkwkwkwk kaburajadulu,negatif,0
hebat iya bang,positif,2
selama ini yang mengurus coretex orang kita dan anak muda lebih pengen kerja di luar negeri gajinya lebih gede,negatif,0
saingi bagaimana abang org mereka udh bisa ke luar negeri kamu,negatif,0
rakabuming subianto real,netral,1
bagaimana ikut trend ini ga kaburajadulu,netral,1
loh katanya kemarin mau bawa aku kabur ini kok kabur sendiri,negatif,0
pasti selalu ada narasi dana asing lah bantuan asing lah setiap ada demo begini mereka ga pernah percaya kalau gerakan yang dilakukan adalah murni dari kemuakan masyarakat terhadap kebijakan pemerintah yang semakin kesini semakin tidak profesional rakyat,negatif,0
kamu saja capek bayar pajak,negatif,0
hahahahaha,positif,2
niiiiii yok woi kabur,negatif,0
konoha pabrik dh pakai sistem phl pekerja harian lepas miris banget,negatif,0
informasi linknya kerja di jepang,netral,1
apa anjing diitungnya kerja dikira manggung di luar negeri cuma kerja emang iq rendah,negatif,0
mau banget pls,netral,1
yuk luangkan waktu sejenak subhanallah x alhamdulillah x allahu akbar x lah ilaha illallah x allahumma sholli ala sayyidina muhammad wa ala ali sayyidina muhammad x,netral,1
syarat keluar negri yang paling penting sdm tinggi iya teman smngt kerja nya,positif,2
haduh jantungku hampir saja kejadian kaburajadulu,negatif,0
dikira polisi abang jago kekuatan omnipoten padhl aslinya impoten woi anak buah kamu ini pak gajidprmilyarperbulan kaburajadulu,negatif,0
soalnya di sini yang pintar kalah bre mknya pada muak wkwk,negatif,0
merokok,negatif,0
oalah ternyata mungkin sudah saatnya kita mengikuti jejak beliau kaburajadulu,positif,2
ini saya umur an masih bisa kerja di luar negeri gak sih wkwkw nyesel banget sih dari dulu ga daftar ke aussy teman saya sampai betah banget disana faaaak lah,positif,2
mau kerja ke luar saja harus pakai ordal dan sogokan,negatif,0
setujuu aku mau kabur ajak saya donk,negatif,0
dan kamu nyanggah komen saya diawal sampai tantrum dluan saya bantu jelasin dan terakhir saya kasih penjelasan mungkin karena kamu kurang paham bahkan tantrum dluan,negatif,0
ingat guysss kita harus kerja keras karena ada pejabat yang harus kita biayai supaya mereka bisa beli mobil mewah jalan ke luar negeri beli barang branded kita kan tulang punggung pejabat,negatif,0
ini yang di demo lagi pada kaburajadulu iya,negatif,0
contoh potret crab mentality dari warga indon dari yang berhasil menjadi diaspora tapi ga suka kalau lihat yang lain mengikuti jejak kaburajadulu,negatif,0
padahal cuma melamar jadi sopir tapi persyaratan nya sudah kaya masuk pns,negatif,0
bner banget lagi,positif,2
kalau kalian dikasih kesempatan kaburajadulu kalian mau ke negara mana,negatif,0
kerja dibidang apa kak paling kalau mentok coba cari kerja ke yang owner nya non indo atau iya coba apply ke luar negeri karena kalau di indo mentok pasti bakal dibikin jadi managerial kalau sudah experience begitu tahun,negatif,0
o langka harga pcr mahal subsidi obat ga rata vitamin langka amp harganya naik banyak banget isu bohong amp org ga percaya covid itukah jasa pemerintah di era pandemi,negatif,0
sebenarnya yang jadi perintis kaburajadulu itu pak prabowo sendiri dulu ke jordan lama benar kan,negatif,0
saya juga,positif,2
kalau ada dokumen sama permit iya aman saja lah,negatif,0
bukannya ngejar koruptor bahkan ngejer mahasiswa mahasiswi yang kaburajadulu,negatif,0
rakyat indonesia tidak berdaulat rezim antek penjajah rrc kerusakan alam ugal² laut di pagar hampir seluruh nkri bencana sumatra lama pulih bencana mau di pindah ke papua indonesiagelap indonesiatenggelam lihat video bimasena tiktok,negatif,0
japan korea australia swiss,netral,1
kaburajadulu kalau kamu mau ngejar karir jangan di negara kaya gini rusak sudah karir kamu,negatif,0
buat apasi tolol sudah ga percaya sama siapapun jajaran pemerintah di negeri ini busuk semua dipanggil buat apa buat memberikan kejelasan doang mah media massa juga bisa ada fitur video ada fitur live podcast dipanggil juga ga akan ngubah fakta bahwa patrick sudah resmi jadi,negatif,0
bener² ngikutin presidennya kalau ada masalah kaburajadulu,negatif,0
betul cuma bisa nabung gaji umr us sg japan yurop lebih baik ketimbang cuma bisa nabung gaji umr djogja kaburajadulu,positif,2
sedih bnget yaa apply ribuat loker gak ada yang lolos berkali gonta ganti cv perbaikin sama saja,negatif,0
semoga working pass ku segera di approve mari kita kaburajadulu kerja di ln sampai pragib lengser alhamdulillah emg benar percaya kepada allah bahwa allah ga akan ngebawa kami sejauh ini cuman untuk gagal i know i may suffer later tapi aku bakal ttp mensyukuri hal ini,positif,2
bang ajak guaa,netral,1
mau juga tapi ga punya uang,negatif,0
karena dengan kaburajadulu bisa merubah perekonomian sebenernya banyak juga lapangan perkerjaan di negeri ini namun persyaratanya bikin kita mundur sebelum melamar pekerjaan,negatif,0
halo ndes sender lagi bingung ini fresh graduate banget rencana mau ambil kerja di luar negeri ada informasi engga buat lulusan s buat kerja dikeluarkan negeri atau agent terpercaya terima kasih banyak,netral,1
chef kah pak,netral,1
ga perlu muluk muluk ke deh jadi ke coba pemerintah kalau janji kenapa selalu over deh saya lebih percaya seokjin pernah sekolah di karawang ketimbang omongan pemerintah,positif,2
juta itupun kalau cukup buat makan kita kerja buat makan masih saja susah cok tetep tagar,negatif,0
nasionalisme bukan hanya dimana kita tinggal tapi kita berbuat apa untuk negara kita,negatif,0
betul banget bang indonesia itu sudah hancur,negatif,0
negara kebanyakan drama,negatif,0
lahh berarti bapak yang mencetuskan kaburajadulu dong berarti bapak gak gentleman dong masa kabur sih,negatif,0
kaburajadulu kayak harun masiku,negatif,0
sedih bget emg indonesia,negatif,0
iya mau ikut kabur juga magang ke jepang,negatif,0
ingat bang harus ada orang dalem baru banyak lapangan kerja nya,positif,2
wkwkkwkw,positif,2
iya kaya tapi bukan kita giliran pajak saja ahh dahlah,negatif,0
um wajar ga sih fresh graduate pendidikan pngin merantau ke luar negeri saja karena sulitnya cari kerja di indo dan gaji guru yang sangat ga ngotak banget,negatif,0
mau tapi ga ada dana,negatif,0
andai aku bisa dan lancar bahasa inggris maka aku akan pergi ke sana,positif,2
emngg susahh si diindonesia geherannn,negatif,0
mau kabur juga tapi gd dananya abang,negatif,0
hehek indonesia tanah air ku tanah ku pajak air ku belli ngk nyesel kerja di malaysia,negatif,0
betul kak aku deh tahun saja gaji doang buat makan doang ga ckup mana deh punya anak lagi aku ga punya tabungan sm sekali pgn rumah cm halu doang makanya mau ke luar negeri bismillah,negatif,0
tunggu banyak duit dulu baru bisa kabur,negatif,0
saya udh di titik pengen banget ikut kaburajadulu,positif,2
pengen kabur saja bawa anak istri keluar negri tahun pengangguran pengalaman krja tahun masih susah dapat pekerjaan baru,negatif,0
informasi join,netral,1
kalau aku sudah bisa cari uang sendiri aku bakal cari uang se banyak¹ nya buat kaburajadlu iya allah muak banget,negatif,0
aowkkwk yang mau ke luar negeri itu gak butuh makan siang gratis kalian dari dulu tuh dikasih tahu kalau programnnya salah sasaran dan ga efektif masih saja ngueyel,negatif,0
pengen,positif,2
belajar lagi bikin ucapan bela sungkawa gih ga etis banget lagi bahas berita duka tapi tetep bawa bawa ego setinggi langit yang isinya minta rakyat percaya ke pemerintah,negatif,0
memang lebih cocok kaburajadulu,positif,2
kakak tahu loker di luar banyak terus mata uang mereka lebih besar kurs tukarnya daripada rupiah,netral,1
aku mau kaburajadulu jadi khawatir ninggalin mama di rumah mana flight nya sebentar lagi,negatif,0
cinta doang tapi g ada duitnya iya cari yang lain saja g sih,negatif,0
buat kalian yang pendidikan pakai beasiswa ikut sejenis ausbildung atau kerja di luar negeri please guide me mas mas dan mbak mbak aku mauu ikutin jejak kalian rek,netral,1
sama dong sudah diluar juga,negatif,0
pengen tapi kabur juga butuh dana apalah dayaku,negatif,0
siap bekerja di luar negeri dan raih pengalaman internasional pas banget karena ada peluang kerja ke maldives buat dulur yang ingin mengembangkan karier dan skill di dunia kerja global,positif,2
kembali ke kramat pulo setelah minggu di tokyo kaya pulang dr negara miskin ke negara maju jam pagi mau sarapan tinggal nyebrang jalan di tokyo cari yang buka jam saja susah harus jalan menit uduknya lbh jelek dan harganya x lipat ga jadi kaburajadulu deh,negatif,0
saya bingung mau kabur kmn udh overthinking duluan,negatif,0
izin min kerja freelance terpercaya buat pelajaran atau yang punya banyak waktu luang tanpa iklan game chat wa ada surat legalitasnya insyaaallah halal dibimbing sampai bisa silahkan mampir,positif,2
dari belum ada niat tuk pulang,netral,1
lho kirain sudah pada siap kaburajadulu kalau indon bubar kan sudah ga mau urus,negatif,0
saya gatau kamu berbohong apa tidak ydh tunjukin sana kerja di luar,negatif,0
g lah umah monet,negatif,0
kalau pada pindah pemasukan berkurang,negatif,0
apa aku ikut trend ini saja tahun nanti,negatif,0
kerja di luar negeri sekalian,netral,1
dulu saya ga akan pernah percaya kalau ada yang bilang semua itu salah pemerintah tapi di umur saya yang sekarang saya baru ngerasain itu wkwk dari akhir minggu kemarin sampai minggu ini saya pulang kerja malam terus karena apa iya karena peraturan peraturan baru pemerintah,negatif,0
bang lebih enak kerja di luar negri iya asli kerja di indo tersiksa kali ajarin gmna caranya bang,negatif,0
pengen kejar trend joanna maka ikuti trend kaburajadulu,netral,1
