full_text;clean_text;sentiment;confidence;label_final
yang mau pindah silakan, kita mah tetep cinta Indonesia, hidup nggak selalu mulus, tapi ini rumah kita;yang mau pindah silakan kita mah tetep cinta indonesia hidup tidak selalu mulus tapi ini rumah kita;positif;85.27;positif
Halo Sobat Pers! Clash of Champions (COC) Season 2 telah tayang sejak 29 Juni 2025 lalu Kompetisi edukatif dari Ruangguru ini menghadirkan 80 mahasiswa dari universitas top dalam dan luar negeri untuk beradu logika strategi daya ingat dan kerja sama tim. https://t.co/FLrRtNhnJz;halo sobat pers clash of champions coc season telah tayang sejak juni lalu kompetisi edukatif dari ruangguru ini menghadirkan mahasiswa dari universitas top dalam dan luar negeri untuk beradu logika strategi daya ingat dan kerja sama tim;netral;84.85;netral
langsung di ulti 😂;langsung di ulti;netral;84.78;netral
"mau kabur tapi blom punya modal
#stayajadulu🗿";mau kabur tapi blom punya modal stayajadulu;negatif;84.44;negatif
Puncak karirku: kerja jadi ASN yg yaudah gitu gitu aja tiba-tiba out of nowhere ketemu jodoh yg kerjanya udah mapan bgt di luar negeri (prefer Japan tp di Thailand/KL jg gpp deh) ikut pindah ke luar negeri;puncak karirku kerja jadi asn yang ya sudah gitu gitu saja tiba tiba out of nowhere ketemu jodoh yang kerjanya sudah mapan banget di luar negeri prefer japan tapi di thailand kalau juga tidak apa-apa deh ikut pindah ke luar negeri;negatif;84.24;negatif
Admin: Apa alasan mencairkan JHT mas? Aku: (ga percaya uangku disimpen pemerintah mbak) Aku: Lagi butuh mbak ;admin apa alasan mencairkan jht mas aku ga percaya uangku disimpen pemerintah mbak aku lagi butuh mbak;negatif;84.07;negatif
gw udah kabur dari 2019, sekarang udah pulang dan ada rencana kabur lagi 😭 padal baru sebulan dirumah 🗿.;saya sudah kabur dari sekarang sudah pulang dan ada rencana kabur lagi padal baru sebulan dirumah;negatif;83.76;negatif
yg pada pindah tu malah yg punya skill bagus dan pinter pinter yg skillnya banyak di cari orang luar 🗿;yang pada pindah tu bahkan yang punya skill bagus dan pinter pinter yang skillnya banyak di cari orang luar;negatif;83.7;negatif
ikut ausbildung ya berarti?;ikut ausbildung iya berarti;netral;83.69;netral
hhhh nggeh mbak;hhhh nggeh mbak;negatif;83.11;negatif
Ayo ka😂;ayo kakak;netral;82.91;netral
wkwkwk bismillah swiss 😭😭;wkwkwk bismillah swiss;netral;82.9;netral
yang kek nya Indonesia berubah jadi singapore;yang seperti nya indonesia berubah jadi singapore;negatif;82.86;negatif
@tanyakanrl ‍⬛: kata gua teh #KaburAjaDulu;kata saya kakak perempuan kaburajadulu;negatif;82.82;negatif
@tekarok007 Counter narasi gampang tp kok makin banyak yg ga percaya mentah² ama pemerintah? Malah jd inspirasi di beberapa negara kayak Nepal Thailand Korea bahkan yg terbaru Australia bahwa melawan pemerintah korup itu wajib Bangun faktanya dah seterang itu;counter narasi gampang tapi kok makin banyak yang ga percaya mentah² sama pemerintah bahkan jadi inspirasi di beberapa negara kayak nepal thailand korea bahkan yang terbaru australia bahwa melawan pemerintah korupsi itu wajib bangun faktanya deh seterang itu;negatif;82.7;negatif
saya dari dulu cinta Indomie;saya dari dulu cinta indomie;positif;82.48;positif
Mimpi org2 pd kerja dan pindah luar pulau n negeri dan cm aku sendirian di sini;mimpi org pada kerja dan pindah luar pulau dan negeri dan cm aku sendirian di sini;negatif;81.49;negatif
@boy_yenn #kaburajadulu ya ka konsepnya;kaburajadulu iya kakak konsepnya;negatif;80.76;negatif
cari gas dimana kesusahan bang ? disini gak ada masalah sama gas, tiba tiba jadi ke gas, seberapa yakin lu kalo ganjar jadi presiden, persyaratan pekerjaan gak serumit sekarang ?;cari gas dimana kesusahan bang disini gak ada masalah sama gas tiba tiba jadi ke gas seberapa yakin kamu kalau ganjar jadi presiden persyaratan pekerjaan gak serumit sekarang;negatif;79.85;negatif
sebenernya cinta bgt sma negeri ini tapi kita gabisa makan nasionalisme aja😭;sebenernya cinta banget sama negeri ini tapi kita gabisa makan nasionalisme saja;negatif;79.73;negatif
ya gmna baru pertama kerja dah di tanya pengalaman an kerja ni gmna😭;iya gmna baru pertama kerja deh di tanya pengalaman an kerja ini gmna;negatif;79.62;negatif
@gottaluvadll mending #KaburAjaDulu gakseh lihat rate S2 di beberapa bidang juga gak terlalu jauh bgt gap nya;lebih baik kaburajadulu gakseh lihat rate s di beberapa bidang juga gak terlalu jauh banget gap nya;positif;79.5;positif
setuju ganti presiden;setuju ganti presiden;positif;79.25;positif
" Mau kerja ke luar negeri tapi takut ilegal &amp; ribet? Disnaker Kota Tangerang buka sosialisasi informasi lowongan kerja untuk jalur resmi &amp; aman buat kamu yang mau jadi PMI! Materi lengkap Daftar sekarang ! BEM UI? #update #news #seketika https://t.co/6e9hW0PX0a";mau kerja ke luar negeri tapi takut ilegal amp ribet disnaker kota tangerang buka sosialisasi informasi lowongan kerja untuk jalur resmi amp aman buat kamu yang mau jadi pmi materi lengkap daftar sekarang bem ui update news seketika;netral;79.22;netral
lgi mikirin mau belajar bahasa inggris atau korea atau jepang dlu;lagi mikirin mau belajar bahasa inggris atau korea atau jepang dulu;netral;78.79;netral
kelllaaas;kelllaaas;negatif;78.4;negatif
Kalo mau buat trend ini harus banyak duitttt 😭;kalau mau buat trend ini harus banyak duitttt;negatif;78.08;negatif
@worksfess keren banget kak! #kaburajadulu gasih? ini daftarnya via apa kak?;keren banget kak kaburajadulu gasih ini daftarnya via apa kak;netral;78.04;netral
@Boediantar4 Ke israel aja gus tenaga dan pemikiran anda dibutuhkan oleh netanyahu. #KaburAjaDulu;ke israel saja gus tenaga dan pemikiran anda dibutuhkan oleh netanyahu kaburajadulu;negatif;77.82;negatif
bner gw aja ini mau pergi ke jepang buat liat makam jiraya;bner saya saja ini mau pergi ke jepang buat lihat makam jiraya;negatif;77.59;negatif
Heyyy heyyy satt😂;heyyy heyyy satt;negatif;77.28;negatif
aku juga smk, dan belajar b.jepang;aku juga smk dan belajar b jepang;netral;76.21;netral
Bismillah 2026 kerja ngerantau ke Jepang kalau nggak Jepang pokok luar negeri ‍️‍️️;bismillah kerja ngerantau ke jepang kalau tidak jepang pokok luar negeri;netral;76.11;netral
betul ituu bangg sangat bener dan fakta😅;betul ituu bangg sangat benar dan fakta;positif;75.62;positif
"""walaupun banyak negeri ku jalani, yang Mansyur permai dikata orang...tetapi kampung, dan rumahku-""";walaupun banyak negeri ku jalani yang mansyur permai dikata orang tetapi kampung dan rumahku;positif;75.42;positif
@KazmClip Iyhhhh semoga cepat deh aku bisa #kaburajadulu;iyhhhh semoga cepat deh aku bisa kaburajadulu;positif;74.84;positif
Belajar Inggris tuh bukan cuma soal grammar It s about confidence berani ngomong tanpa mikir salah dulu Pengen kerja di luar negeri? Global doors open when you dare to speak up Mau mulai? Chat kita aja +62 813 3038 8884 #LEARNATIVE | #NewcastleIndonesia https://t.co/fsu02BHHHD;belajar inggris tuh bukan cuma soal grammar it s about confidence berani bicara tanpa mikir salah dulu pengen kerja di luar negeri global doors open when you dare to speak up mau mulai chat kita saja learnative newcastleindonesia;netral;74.76;netral
sangat terbukti kata2 gw kalo dpr mencerminkan sebagian besar rakyat Indonesia. Senin Indonesian Gelap #KaburAjaDulu Yuki Kato;sangat terbukti kata saya kalau dpr mencerminkan sebagian besar rakyat indonesia senin indonesian gelap kaburajadulu yuki kato;positif;73.79;positif
@NStyaningrum Bener banget masa gitu aja pemerintah ga percaya sama peneliti. Padahal kan penelitian tuh penting banget buat kemajuan negara.;benar banget masa gitu saja pemerintah ga percaya sama peneliti padahal kan penelitian tuh penting banget buat kemajuan negara;negatif;73.39;negatif
#KaburAjaDulu ke Singapore misalnya https://t.co/DEEdtcQjYY;kaburajadulu ke singapore misalnya;negatif;73.15;negatif
doainnn biar bisa kabur jg🙏🏻;doainnn biar bisa kabur juga;negatif;72.6;negatif
Siapa mau mutualan sama sender sender anak bahasa Jepang jadi jarang punya temen yg belajar bahasa Inggris. Cita-cita sender adalah bisa kerja di luar negeri. Ketik angka 1 kalau mau mutualan sama sender (en);siapa mau mutualan sama sender sender anak bahasa jepang jadi jarang punya teman yang belajar bahasa inggris cita cita sender adalah bisa kerja di luar negeri ketik angka kalau mau mutualan sama sender en;negatif;72.37;negatif
Yang mau upgrade bahasa Jerman sebelum akhir tahun ayok merapaattt #bahasajerman #lesonline #kaburajadulu #zonauang #zonajajan #kursus #jerman https://t.co/FMzt22vstT;yang mau upgrade bahasa jerman sebelum akhir tahun ayo merapaattt bahasajerman lesonline kaburajadulu zonauang zonajajan kursus jerman;netral;71.03;netral
Bukti kamu bisa Govlock/Skill Issue tapi gaji 3 digit di LN Gass #KaburAjaDulu;bukti kamu bisa govlock skill issue tapi gaji digit di ln gass kaburajadulu;netral;70.76;netral
Wawancara Vinicius setelah laga Levante VS Real Madrid: Pengembangan diri? Vinicius: Saya berharap bisa terus mencetak gol seperti ini. Saya rasa ini pertama kalinya saya mencetak gol di luar negeri. Kunci Tim? Vinicius: Pertahanan persatuan dan kerja sama tim adalah https://t.co/RdP0IlC5xK;wawancara vinicius setelah laga levante vs real madrid pengembangan diri vinicius saya berharap bisa terus mencetak gol seperti ini saya rasa ini pertama kalinya saya mencetak gol di luar negeri kunci tim vinicius pertahanan persatuan dan kerja sama tim adalah;positif;70.43;positif
