created_at,full_text,id_str,lang
Mon Sep 01 09:25:02 +0000 2025,@wishonyoung yuk bisa yuk #kaburajadulu,1962446591962562932,in
Mon Sep 01 09:23:51 +0000 2025,@txtdrpemerintah Pelaku #KaburAjaDulu,1962446293449736321,in
Mon Sep 01 09:19:34 +0000 2025,@ferry_kdg Yg ogah #KaburAjaDulu saat #IndonesiaGelap now ogah balik ke Indo. Kena karma jugak akhirnya,1962445215148749253,in
Mon Sep 01 09:17:35 +0000 2025,@Ayy_only Boleh #KaburAjaDulu ngga sih gue? Kemana gt kek,1962444717993705706,in
Mon Sep 01 08:48:55 +0000 2025,@fipriha @pluronic123 gasss kita #KaburAjaDulu,1962437501085495380,in
Mon Sep 01 08:42:40 +0000 2025,di tengah kisruh yg ada gua harus tetap berusaha nyari kerja buat bertahan hidup dan gua makin yakin buat #kaburajadulu secepatnya lah jingan,1962435931010633917,in
Mon Sep 01 08:37:59 +0000 2025,@txtdrpemerintah Ternyata penganut #KaburAjaDulu,1962434752600064043,in
Mon Sep 01 08:32:50 +0000 2025,Malah dibantu #kaburajadulu ahhahahaha,1962433453724774650,in
Mon Sep 01 08:32:12 +0000 2025,Susanti jangan suruh balik dulu. Masih belum aman disini #kaburajadulu disana. Tolong jagain Susanti baik baik ya kawan2 Malaysia. Titip Susanti ya Ipin.,1962433293401694271,in
Mon Sep 01 08:20:09 +0000 2025,Hai aku masih cari game presenter yang siap relokasi ke Bucharest Romania ya. Ini legal dan aku siap jelasin sejelas jelasnya! #InfoLoker #KaburAjaDulu https://t.co/cFlH95WHgr,1962430260890480885,in
Mon Sep 01 08:17:54 +0000 2025,sampe ada momen share info loker makasih udah support #KaburAjaDulu ,1962429695078826216,in
Mon Sep 01 08:04:16 +0000 2025,Yang mau #KaburAjaDulu silahkan coba apply guyss,1962426264146596351,in
Mon Sep 01 07:45:55 +0000 2025,Kan. Nyari alesan #kaburajadulu,1962421645651652921,in
Mon Sep 01 07:45:47 +0000 2025,Yah gadapet tower. Tapi gini lho pak semakin bapak memilih untuk mengabaikan semakin bapak posisinya makin rentan. Pilihannya cuma beradaptasi atau #KaburAjaDulu https://t.co/NKinmLRbvt,1962421613649080391,in
Mon Sep 01 07:18:26 +0000 2025,so spread awareness &amp; be loud not just to fellow indonesians abroad but to your intl friends as well! take part in the convo as much as the situation disturbs you. kalo ngerasa ga nyaman dan ga mau bersuara? silahkan gabung sama para pejabat yang pada #KaburAjaDulu ,1962414730834030722,in
Mon Sep 01 07:17:19 +0000 2025,ngejekin rakyat yg mau #KaburAjaDulu tp dia sendiri dulu pernah ngelakuin desersi what a joke,1962414448838414608,in
Mon Sep 01 07:15:50 +0000 2025,KLO GUA ADA DUIT GUA JG MAU #KABURAJADULU,1962414077638246905,in
Mon Sep 01 06:19:55 +0000 2025,Jadi #KaburAjaDulu akhirnya berlaku nih di pejabat? Wkwkwkwkwwk,1962400003428946126,in
Mon Sep 01 06:19:32 +0000 2025,Dasar anggota @DPR_RI lagi krisis gini malah #KaburAjaDulu #maraton di negara sebelah.... @SydneyMarathons @SydneyMarathon_ please extradite that runaway legislator Mukhamad Misbakhun bib number 12132 and return him to Indonesian soil. Thanks so much in advance! https://t.co/VNSeoSUXhl,1962399908000047215,in
Mon Sep 01 06:11:51 +0000 2025,kasih tau dong ini nanti pasti ada peraturan orang indo gabisa kerja di luar lagi kan ya? noooo makin tidak bisa #kaburajadulu dong,1962397974753104237,in
Mon Sep 01 06:11:01 +0000 2025,@yoyen Kalau bisa meras uang pajak rakyat emang bisa sejauh itu #KaburAjaDulu nya. Bahkan sampai nyewa hotel di Paris. Wow,1962397764408819926,in
Mon Sep 01 05:59:47 +0000 2025,#KaburAjaDulu ini si anjing,1962394939645637041,in
Mon Sep 01 05:56:29 +0000 2025,@tanyakanrl guys kalo ada cowo cowo yg minat job konstruksi dan mau masuk lpk jepang dom boyolali-solo bisa kontak aku ya I can help you to #KaburAjaDulu,1962394106807939408,in
Mon Sep 01 05:51:11 +0000 2025,pak @prabowo Masih ingatkan dgn hashtag #IndonesiaGelap dan #KaburAjaDulu yg kau ejek2 di podium? atau pernahkah kau tindaklanjuti tuntutan aksi #Kamisan yg sudah berlangsung 18 tahun? Introspeksi pak suara rakyat kau anggap remeh saat meledak kau malah kaget. Memalukan. https://t.co/XoDMEbfIaS,1962392773384098068,in
Mon Sep 01 05:39:47 +0000 2025,@ekakunjeri Kalo yg itu naik aku booking #KaburAjaDulu jalur kontainer.,1962389905193230594,in
Mon Sep 01 05:38:48 +0000 2025,@txtdrpemerintah Dari ketua Komisi DPR auto berganti jadi aktivis gerakan #KaburAjaDulu Kau yg gelap? ,1962389657314107458,in
Mon Sep 01 05:25:40 +0000 2025,disclaimer aku memulai thread ini murni untuk sharing dan memberikan akses informasi bagi yang mau #KaburAjaDulu,1962386352164720851,in
Mon Sep 01 05:20:29 +0000 2025,@homergaming98 @el_avraham @wannafigh Wkwkw kamu ga paham. Sekarang WN asli sana pada demo soal masifnya imigran. Banyak warga sana yang nganggur dan sulit dapat keeja. Harga bahan pangan pada naik. Tp imigran2 baru pada buat anarkis dan pelecehan seksual Mending #KaburAjaDulu ke desa,1962385050022162687,in
Mon Sep 01 05:00:46 +0000 2025,rakyatnya pada sibuk saling jaga pemerintahnya pada sibuk adu domba DPRnya pada sibuk #kaburajadulu aparatnya pada sibuk injek injek anak orang,1962380087308984582,in
Mon Sep 01 03:10:57 +0000 2025,@txtdrpemerintah Kemarin2 pada ngatain yang #KaburAjaDulu sekarang noh para pejabatnya yang pada kabur,1962352451883045083,in
Mon Sep 01 03:10:39 +0000 2025,@txtdrpemerintah lho kok pengecut gini? tuhkan pejabat aja mau #kaburajadulu apalagi rakyatnya bjirrr,1962352375555088509,in
Mon Sep 01 03:09:21 +0000 2025,lah kok malah pejabat yang #KaburAjaDulu,1962352048927879584,in
Mon Sep 01 03:06:04 +0000 2025,Kalo ortu ngizinin aja dah lama kali gue #KaburAjaDulu Muak banget tinggal di konoha sejak jaman jokowow. Basic human needs kayak udara bersih dan rasa aman dan tenang untuk hidup aja ga bisa terpenuhi. Padahal setiap pergerakan hidup kena pajak dan harus dibayar ,1962351222478053509,in
Mon Sep 01 02:44:12 +0000 2025,@tahutelurrrrr @txtdrpemerintah Tolong seseorang Post jg komen si luhut ttg #KaburAjaDulu,1962345718003495414,in
Mon Sep 01 02:43:47 +0000 2025,Sis I'm single too. Ada ga teman lelaki yang single dan baik? Kalau bisa yang setampan s.coups (tidak wajib). I can drive I can cook (simple dish). I have a degree but still have no job i love read books too. #carijodoh #KaburAjaDulu,1962345612936142968,in
Mon Sep 01 02:41:46 +0000 2025,kok #KaburAjaDulu sih ron? dasar tidak nasionalis,1962345107178577995,in
Mon Sep 01 02:37:35 +0000 2025,@txtdrpemerintah Wkwkwk eat your own shit words!! Kmrn kita rame2 #KaburAjaDulu direspons ga enak bgt : ga nasionalis lah ga cinta tanah air ditantangin kabur aja sono emg gampang di LN? sampe disuruh jgn balik lagi. Ternyata yg kabur gerombolan mrk juga... Oya jgn balik lagi ya?,1962344051157749840,in
Mon Sep 01 02:27:51 +0000 2025,@hrdbacot #KaburAjaDulu nyari aman dulu sama keluarga https://t.co/6bt2BMnXgQ,1962341604448190525,in
Mon Sep 01 02:22:46 +0000 2025,loh kok ikut gerakan #KaburAjaDulu?,1962340322861862996,in
Mon Sep 01 02:15:00 +0000 2025,@txtdrpemerintah ahmadsahroni88 menerapkan #KaburAjaDulu,1962338370585342224,in
Mon Sep 01 02:10:21 +0000 2025,@ARSIPAJA HAHAHAHAHAHA Si paling anti #Kaburajadulu ternyata mau coba kabur juga ternyata ,1962337199548178463,in
Mon Sep 01 02:10:03 +0000 2025,Ini asli #Kaburajadulu ,1962337125032144927,tr
Mon Sep 01 02:08:34 +0000 2025,@txtdrpemerintah kemarin waktu RUU TNI disahkan banyak yang menyuarakan #KaburAjaDulu dikata pengecut tidak nasionalis sana gk usah balik lagi. lah kok skrg ada yang #KaburAjaDulu gr omongannya dia sendiri...,1962336752850567498,in
Mon Sep 01 02:04:56 +0000 2025,@txtdrpemerintah Bukanya belio ini dulu ngataen yg #kaburajadulu ? Karma instan,1962335837766726041,in
Mon Sep 01 01:59:05 +0000 2025,kata gua mba kun mas poci sama mbah wewe gombel mending #KaburAjaDulu deh,1962334364051882109,in
Mon Sep 01 01:56:54 +0000 2025,@txtdrpemerintah Kok malah #KaburAjaDulu,1962333816602935503,in
Mon Sep 01 01:43:54 +0000 2025,@txtdrpemerintah Hashtag #kaburajadulu-nya mana bang sahroni?,1962330544471257571,in
Mon Sep 01 01:43:47 +0000 2025,@txtdrpemerintah Ini yg judulnya #kaburajadulu ya pak? Butuh jg bapak ternyata,1962330512737042595,in
Mon Sep 01 01:37:42 +0000 2025,@ZAEffendy Pemerintah gak mau jujur masalahnya adalah mereka sendiri yang selalu menyangkal kalau ada yg kritik #IndonesiaGelap #KaburAjaDulu ... dinyinyirin.. sampe tuh bibir kayak emak2 komplek.,1962328983053406714,in
Sun Aug 31 20:36:59 +0000 2025,Selain rakyat dewan juga ternyata bisa join trend #KaburAjaDulu,1962253303196320080,in
Sun Aug 31 18:50:19 +0000 2025,Tidak nasionalis #KaburAjaDulu,1962226462012149984,in
Sun Aug 31 18:36:42 +0000 2025,Kepikiran belajar bakor siapa tau punya modal buat #kaburajadulu,1962223033323819358,in
Sun Aug 31 17:47:53 +0000 2025,@txtdrrwlmb #SalingJagaBekasi STAY SAFE warga bekasi #KaburAjaDulu https://t.co/8ggfBPf4BV,1962210749834731610,in
Sun Aug 31 17:41:11 +0000 2025,@omdhilproject @feelingndr udah mana respon mereka yang tiba' ngelakuin trend #KaburAjaDulu,1962209064899006970,in
Sun Aug 31 17:36:52 +0000 2025, even mau ikut trend #KaburAjaDulu jg gak bisaaaaaa in this economy srba mahallll gaji cukup sebulan aja udh sukur,1962207976170852537,in
Sun Aug 31 17:27:34 +0000 2025,Jangan Termakan Provokasi Dari Manapun Termasuk Media sosial Terutama Yang Di Bekasi Saat Ini. #staysafebekasi #KaburAjaDulu #JanganTerprovokasi https://t.co/Yd8ok1Oo7i,1962205636114186246,in
Sun Aug 31 17:26:08 +0000 2025,@icedteafatihah Mending lu biayain gw buat #KaburAjaDulu,1962205277803126860,in
Sun Aug 31 17:25:57 +0000 2025,@senjatanuklir Hati hati yang ikut nge jarah takutnya di usut STAY SAFE #KaburAjaDulu https://t.co/szxOb2w75V,1962205229543481665,in
Sun Aug 31 17:19:35 +0000 2025,@randomable_ sementara jadi sampah dan gelandangan kecoak negeri konoha? #kaburajadulu?,1962203627776581684,in
Sun Aug 31 17:14:58 +0000 2025,Kenapa bayar mahal kalau bisa menginap nyaman dengan harga hemat? - Pakai kode hemat lalu pesan lewat app RedDoorz dengan masukkan kode RDAFFSSNX25 Diskon langsung sampai 30% Berlaku di semua properti RedDoorz #KaburAjaDulu #Jungkook #TleFirstone #LaCasaDeLosFamosososMx https://t.co/pb4KfaCYU3,1962202467745382802,in
Sun Aug 31 16:49:00 +0000 2025,BAJINGAN DPR YANG DIDEMO BUKANNYA NEMUI MASSA LALU DENGERIN ASPIRASI MEREKA MALAH PADA #KaburAjaDulu KEK GA PUNYA DOSA https://t.co/nHl9EyQMLy,1962195931476246747,in
Sun Aug 31 16:21:44 +0000 2025,better si ngikutin world tour nya svt sekalian jalan2 #kaburajadulu + jajan merch dan perintilan gemey..... brb akan terjadi klo gaji sy 3jt per hari kyk dipiar,1962189069527753206,in
Sun Aug 31 16:06:18 +0000 2025,kakak udah bener bener terapin #KaburAjaDulu dan aku nangis sampai di tahap udah gaada air mata lagi. best of luck for you Kak. you ll always be in my prayers,1962185184453034302,in
Sun Aug 31 15:57:11 +0000 2025,@ainunnajib loh? gimana jadinya @kawalmasadepan kalau #KaburAjaDulu,1962182891133411765,in
Sun Aug 31 15:35:31 +0000 2025,@kegblgnunfaedh buat biayain program #KaburAjaDulu anggota dpr mungkin kak?,1962177437695131683,in
Sun Aug 31 15:32:12 +0000 2025,@SahroniNasdem Yaaa udah kabur aja. Rakyat gak butuh orang macam kamu. #KaburAjaDulu selamanya,1962176605532643689,in
Sun Aug 31 15:25:04 +0000 2025,imagine dulu yang pake #KaburAjaDulu dikatain nggak nasionalis sekarang DPR Kabur mau disebut apa? pengkhianat?,1962174808583753731,in
Sun Aug 31 15:15:38 +0000 2025,Info THEY SILENCED US pulang darurat militer #SalingJagaBekasi #Gibran #KaburAjaDulu #dpr,1962172434783822010,in
Sun Aug 31 15:12:57 +0000 2025,@prabowo Mending #KaburAjaDulu ke yordania ndut.,1962171760666947691,in
Sun Aug 31 15:09:08 +0000 2025,@arddhe Wuih pas bgt timing #kaburajadulu nya pak,1962170798166397083,in
Sun Aug 31 14:54:28 +0000 2025,kemarin yang #KaburAjaDulu diketawain padahal ,1962167109947129916,in
Sun Aug 31 14:52:57 +0000 2025,Tetap rapatkan barisan Fokus pada tujuan aspirasi rakyat. Perusakan Fasum dan Fasos beserta aset negara lain seolah lempeng dan polanya sama (waktunya dan sasarannya). Sayang kalau yang murni menyampaikan aspirasi dituding. Heii kenapa jadi #KaburAjaDulu https://t.co/WduUQ89J16,1962166725950255517,in
Sun Aug 31 14:51:41 +0000 2025,@morpiggg saya juga bilang gitu ke istri cuman memang kata petugas check-in nya kalau kemarin memang banyak yang #KaburAjaDulu,1962166409032868196,in
Sun Aug 31 14:51:26 +0000 2025,@mbahGandalf @KaredokLeunca__ Ya....demikianlah adanya mbah. Tdk sedikit mereka yg mencibir gerakan #KaburAjaDulu ...sekarang mrk yg kabur. Pun tmasuk mrk yg ikut memicu keriuhan.,1962166342741836286,in
Sun Aug 31 14:44:54 +0000 2025,@shickimori enak minum ludah sendiri sebelumnya sempet ngatain yg #KaburAjaDulu,1962164700877357205,in
Sun Aug 31 14:22:02 +0000 2025,@KaredokLeunca__ @DPR_RI Wahhh...keenakan donk mak. Non aktif...dibebaskan dari tugas2 sbg anggota DPR...bisa leluasa #KaburAjaDulu ke luar negeri. Tapi tetap sbg anggota dpr donk mak..tetap digaji https://t.co/qmllBIkgx9,1962158945864421499,in
Sun Aug 31 14:08:01 +0000 2025,Anyink ngakak co story tmn gw yg pada mau brgkt pindah kerja di luar Mnjdi rakyat berbakti #KaburAjaDulu https://t.co/R3jgofaS6f,1962155416445722825,in
Sun Aug 31 14:03:01 +0000 2025,@pretty_badreams @randomable_ Kan enak kalo begini yang di pusat malah pada #kaburajadulu,1962154158821355612,in
Sun Aug 31 13:52:39 +0000 2025,Muak menjadi WNI tp mau join #KaburAjaDulu gabisa cuz I don't have a lot of money damn,1962151553374265824,in
Sun Aug 31 13:39:24 +0000 2025,Kayanya kemarin kita diejek-ejek karena hashtag #KaburAjaDulu sekarang ternyata semua kabur ke luar negeri nih? Kita diketawain mau kabur dari pemerintah Indonesia tapi anggota pemerintahannya malah kabur. Lawak.,1962148218869002585,in
Sun Aug 31 13:36:50 +0000 2025,@WagimanDeep212_ @bahlillahadalia Ahhhh sudahlah tidak ada kata yang pas buat pejabat korup di Indonesia #KaburAjaDulu pilihan terbaik untuk keluarga yang harus di perhatikan masa depannya.,1962147572711354755,in
Sun Aug 31 13:36:35 +0000 2025,Sahroni awalnya mikir mau #KaburAjaDulu tapi setelah tau rumahnya dijarah jadi kepikiran doi sampe marah-marah di Sosmed dan nyalahin tetangganya yang tidak menjaga rumahnya. Mana bisa dijaga bos. ini masa yang jebol rumah anda ga bisa ditahan dan ga ada yang berani nahan. https://t.co/1NXIm7xiHC,1962147506113958095,in
Sun Aug 31 13:35:43 +0000 2025,@somexthread #KaburAjaDulu waktu loe ledek sekarang loe sendiri yang kabur duluan.,1962147291265143281,in
Sun Aug 31 13:32:57 +0000 2025,Seluruh negara maju di eropa dan jepang lagi demo karena masifnya imigran ilegal dan gak punya skill disana. Kriminalitas jadi meningkat. Apalagi di jepang. Jadi hati2 yang #KaburAjaDulu. Bisa jadi ada penyusup anarkisme seperti disini @ThatSun510 @StopPlandemit,1962146594402476359,in
Sun Aug 31 12:17:12 +0000 2025,@Zeefire02 Pak luhut mana dah? Itu koleganya pada #KaburAjaDulu gak dikomenin?,1962127530716266904,in
Sun Aug 31 12:16:45 +0000 2025,@sanshiniee Jangan lupa hestek #kaburajadulu,1962127415825871012,in
Sun Aug 31 12:12:49 +0000 2025,Lah gabisa #KaburAjaDulu dong ,1962126429199687919,in
Sun Aug 31 12:12:27 +0000 2025,Mentang-mentang udah duluan #kaburajadulu jadi banyak tingkah mana yang minta maaf bapaknya fix didikan ortunya jelek bener dimanja kontl satu ini :'),1962126335838716110,in
Sun Aug 31 12:05:24 +0000 2025,Syahroni petantang petenteng #kaburajadulu ke luar negeri menggunakan #jetpribadi tapi pajaknya rakyat yang bayar. Tunjangannya rakyat yg bayar Gajinya rakyat yg bayar. Apa ini yang namanya keadilan? Ini baru syahroni masih ada 579 anggota dpr lainnya yg menikmati jal yg sama. https://t.co/xjxZZL1MY4,1962124560997961750,in
Sun Aug 31 12:01:58 +0000 2025,@honeyiyn Dahlah mari kita disiapkan dana buat dia #KaburAjaDulu sedini mungkin,1962123696170320179,in
Sun Aug 31 12:00:58 +0000 2025,wkwkw apa ini kesempatan gue untuk #kaburajadulu ???,1962123444855984352,in
Sun Aug 31 11:57:17 +0000 2025,Rakyatnya yang pengen tapi malah Wakil Rakyat-nya yang duluan #KaburAjaDulu.,1962122520372593064,in
Sun Aug 31 11:52:31 +0000 2025,sadly yes kak i only get 1mio/month for teaching kids from 9 to 5 rasa tak punya harga diri gila ijazah S1 pun takda nilai makna kat sini... i always dreaming about #kaburajadulu to europe or other countries disana salary cikgu lebih baik la.. disini macam takda masa depan,1962121320189345854,in
Sun Aug 31 11:41:50 +0000 2025,enak ya jdi anggota DPR pkek #KaburAjaDulu lngsung dipraktekkin ,1962118631133007944,in
Sun Aug 31 11:34:56 +0000 2025,DISKUSI SMA SAPA DPRNYA WFH DPR #KaburAjaDulu DISKUSI SMA KUNTILANAK POCONG SETEMPAT?,1962116894074561017,in
Sun Aug 31 11:27:28 +0000 2025,@jaenizm anak dpr #KaburAjaDulu,1962115013566660833,in
Sun Aug 31 11:17:06 +0000 2025,Kwitang p...Bu Mega pak jokowi mas Wapres Darurat Militer DPR RI #KaburAjaDulu #DPRBUBAR #BRIMOB #SriMulyani,1962112405066133569,in
Sun Aug 31 11:04:28 +0000 2025,@SahroniNasdem Assalamualaikum. Kembalilah abang jangan #KaburAjaDulu .,1962109225351717120,in
Sun Aug 31 10:57:48 +0000 2025,@ikhsnkm @senjatanuklir @DPR_RI Demi Allah ga ikhlas dunia akhirat uang pajakku dipake komisi2 #KaburAjaDulu ke luar negeri kelak kalian ganti ya pakai amal baik atau ambil amal burukku!,1962107547957239918,in
Sun Aug 31 10:56:58 +0000 2025,Ini sekarang mereka yang #kaburajadulu coward much?,1962107339332555129,in
Sun Aug 31 10:56:17 +0000 2025,#KaburAjaDulu ke luar,1962107167793987997,in
Sun Aug 31 10:36:42 +0000 2025,ntuh pejabat enak betul #KaburAjaDulu padahal mereka yang nentang hastag itu,1962102238748528907,in
Sun Aug 31 10:31:08 +0000 2025,Hester #KaburAjaDulu benar adanya.... AS UK KABUR tuh ke LN,1962100835892224386,in
Sun Aug 31 10:25:25 +0000 2025,pengen #KaburAjaDulu kek anak nya petinggi,1962099399829672434,in
Sun Aug 31 10:22:43 +0000 2025,Waktunya menggatot bukan yaa maksudnya waktunya muhasabah diri kita ber-MARATHON ria dulu (mengais validasi gpp pelan2 ajaaaaa asal ga #kaburajadulu kek .),1962098721203818947,in
Sun Aug 31 10:12:47 +0000 2025,Viral di luar mulai diberitaiin di luar tentang kondisi negara saat ini. Dari mulai stasiun tv yg dibungkam penembakan warga sipil dpr #kaburajadulu. Baru seperti biasa pahlawan kesiangan datang TAPI TELAT UDAH ADA KORBAN BARU BERTINDAK LU,1962096218563346445,in
Sun Aug 31 10:03:26 +0000 2025,Kok sekarang pejabatnya yang #KABURAJADULU ??? #kocak,1962093867039330755,in
Sun Aug 31 09:49:43 +0000 2025,wakil rakyat sementara mewakili di #KaburAjaDulu,1962090414271549795,in
Sun Aug 31 09:49:12 +0000 2025,Malah anggota2nya yg nerapin #KaburAjaDulu sialaaann,1962090285602849015,in
Sun Aug 31 09:38:13 +0000 2025,Yuk bisa yuk #kaburajadulu tahun depan,1962087521837592794,in
Sun Aug 31 09:33:09 +0000 2025,#KaburAjaDulu sudah diwakili lebih dulu oleh wakil rakyat ,1962086244982354070,in
Sun Aug 31 09:21:35 +0000 2025,@Opposisi6890 Kok mereka ga pada pake tagar #KaburAjaDulu ya?,1962083334466707550,in
Sun Aug 31 09:08:05 +0000 2025,Ini jahat banget sih!! Kan ide #KaburAjaDulu tuh bikinan rakyat enak aja dipake sama Bapak/Ibu dewan ,1962079936057065672,in
Sun Aug 31 09:07:54 +0000 2025,#kaburajadulu tu harusnya buat rakyat yang mau kabur keluar negeri gak jadi wni lagi bukan malah pejabatnya. Yang larang siapa yang kabur siapa ,1962079892813820298,in
Sun Aug 31 09:06:28 +0000 2025,Waktu itu naik #kaburajadulu dibilang ngga nasionalis dan ngga cinta sama negara. Tebak sekarang siapa yang kabur duluan? https://t.co/gkqDmTNLj7,1962079532443435238,in
Sun Aug 31 08:58:52 +0000 2025,@kegblgnunfaedh Kemarin mengecam sekarang pejabatnya malah #KaburAjaDulu ,1962077618653860293,in
Sun Aug 31 08:56:32 +0000 2025,itu dpr kagak mau pake #KaburAjaDulu ??????????????,1962077031707058414,in
Sun Aug 31 08:54:21 +0000 2025,Kang Sahroni m4r4h dari Singapura dia tak bisa tidur nyenyak dan kepikiran yg dirum4h .. Dan terus mengetik Cuitan nya di Sosmed Dia ny4L4hin tet4ngg4 nya gak mau b4ntu j4ga asetnya... Kasih4n gak sihh kalo kaya gini Ini akun real OR h04x #SOS #dpr #kaburajadulu https://t.co/BaVMQTRBiT,1962076480793694716,in
Sun Aug 31 08:49:20 +0000 2025,@panconggggg @_gladhys They deserve to get witch hunt. Bukannya bertanggung jawab malah #kaburajadulu,1962075218157142150,in
Sun Aug 31 08:46:49 +0000 2025,@BebySoSweet Sesuai arahan ketua Si LUTUT #KaburAjaDulu,1962074584464925141,in
